"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.888625711190042	0.0237411949454943	Inf	1	-4.4196668618415	0.00026482778645287
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	2.0545177323065	0.0566790373688906	Inf	1	26.1002543327226	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.21690662107033	0.0328194410026664	Inf	1	7.2790232076391	9.46842604321319e-12
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.796295289544603	0.0246963804277605	Inf	1	-7.34456931727002	5.8324456375658e-12
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.838650099630994	0.0265225853242953	Inf	1	-5.56394856767569	7.34278356673279e-07
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.27592585280144	0.0389808721103751	Inf	1	7.9758990031386	1.51767487466259e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.938165111086918	0.0292748408794651	Inf	1	-2.04552578562908	0.45090154059747
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	2.31201697906659	0.0636193538757692	Inf	1	30.4584726773781	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.36942540120818	0.0368608903914503	Inf	1	11.6800039516326	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.896097512729189	0.0278138181849144	Inf	1	-3.53447734507224	0.00971906590964089
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.943760785975772	0.0298663931742778	Inf	1	-1.82905515974818	0.600086716418844
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.43584170110578	0.0439202240381014	Inf	1	11.8263854694578	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	1.05574833056601	0.0329676720561788	Inf	1	1.73728284816007	0.662648174213955
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.592307674903427	0.0164485380221507	Inf	1	-18.8593503080419	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.38758258301847	0.0123248336007034	Inf	1	-29.8065670693644	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.408198034236231	0.0132421789773254	Inf	1	-27.6198199965408	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.621034237250911	0.0194216046979766	Inf	1	-15.2325981414979	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.456635197805612	0.014600314423965	Inf	1	-24.5161051106335	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.654360224323724	0.0203762202676874	Inf	1	-13.6194243071812	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.689165532597203	0.0218917500658788	Inf	1	-11.7194039512236	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.04849939240137	0.0321343360413842	Inf	1	1.54529169770823	0.782716422518791
"whole cortex seurat / whole cortex scvi"	0.770942564402976	0.0241665509614149	Inf	1	-8.2988292685114	9.07052211118753e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.05318982875136	0.030013261789872	Inf	1	1.8185285598886	0.607351809866464
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.60232751537578	0.0430950182512537	Inf	1	17.5293800905948	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	1.17816232672109	0.0331016725063987	Inf	1	5.83555511644599	1.49621227962804e-07
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.52140428214681	0.0419273701672348	Inf	1	15.2271087959954	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	1.11866094274562	0.0321161443387912	Inf	1	3.90576515558203	0.00238701961771581
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.73528184183044	0.0199198311459448	Inf	1	-11.3505074627871	0
