"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	9.30019525624696	1.05637134030723	Inf	1	19.6330246880684	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	4.20401968135861	0.483801748822007	Inf	1	12.4785518194727	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	2.5266693356219	0.303008146868308	Inf	1	7.7290818814956	5.4678483962789e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	33.0557985508003	3.854357844507	Inf	1	30.0012868411091	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.0690700270309788	0.0123142553286346	Inf	1	-14.9906694020885	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.354226440222998	0.0509658361331703	Inf	1	-7.2131240359436	2.46694886740784e-11
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	2.25977788624098	0.297886538602304	Inf	1	6.18464090414736	2.79519007939655e-08
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	3.46380429007369	0.452956251262959	Inf	1	9.50051540889757	8.32667268468867e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	4.43880328357466	0.577906074535287	Inf	1	11.4474051705028	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.452035636406103	0.0425615724396246	Inf	1	-8.43281110972691	1.00808250635964e-13
