"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.0645583476928372	0.00358230195588124	Inf	1	-49.3821774217814	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	0.999756321839901	0.048743543463868	Inf	1	-0.0049985793163559	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.999757776988313	0.0487317230189025	Inf	1	-0.00496993864202343	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.00122352829535	0.0488761137116325	Inf	1	0.0250485647904383	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.822507668839931	0.0405218573493875	Inf	1	-3.96615382838531	0.00419414174005139
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.861550142192987	0.0456785997495765	Inf	1	-2.81072415502437	0.17521964299905
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0921169633782589	0.00555809648269862	Inf	1	-39.522698155847	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	0.861006208947471	0.0456343277392812	Inf	1	-2.82359034395195	0.16989534050267
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.861498346612537	0.0456929487413886	Inf	1	-2.81080609947289	0.175185358213134
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.860760835185668	0.0456256030767526	Inf	1	-2.82870266234185	0.167812520921764
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.0988352250812088	0.00586615680446772	Inf	1	-38.99222071327	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq seurat"	15.4860890584848	0.859135319833996	Inf	1	49.3880149363588	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	15.4861115985352	0.858963124056855	Inf	1	49.398013859332	0
