"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.0702326698316517	0.0157315295471425	Inf	0.0449892680022555	0.108037763405746
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.357605182538613	0.0553035783741756	Inf	0.257765617681139	0.471547581032239
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.660516877128287	0.0541530167982031	Inf	0.547918336401818	0.757483767860421
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.251411795429778	0.045397057109532	Inf	0.173092911055226	0.350161403899545
"whole cortex"	"seurat"	0.506836033142952	0.0604904666603095	Inf	0.39007918717633	0.622851952359152
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.10716623533157	0.0229320534564182	Inf	0.0698000723084168	0.161071939244062
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.355429863235991	0.0551631300415571	Inf	0.255939624730546	0.469206323329403
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.424127657718694	0.0589113453490714	Inf	0.314623087417523	0.54162605729385
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.321065594997257	0.0524469780846164	Inf	0.227857278442506	0.431113831111342
"whole cortex"	"scvi"	0.457840483904272	0.0598629100885521	Inf	0.344858598933891	0.575331553416395
