"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.135694773518305	0.010953781937093	Inf	1	-24.7430139907574	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.0388239005330389	0.00335607849003459	Inf	1	-37.5819435023042	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.224916971019254	0.0180392198798758	Inf	1	-18.6028837491243	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.0735002388011575	0.00629472034106844	Inf	1	-30.4810872975527	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.629328684694688	0.0514341266968265	Inf	1	-5.66633759130902	6.52463070682785e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.136987570087805	0.0121179798882122	Inf	1	-22.4717989616915	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.102563899126092	0.0092441794011346	Inf	1	-25.2662356933523	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.159734579763545	0.014028288347293	Inf	1	-20.8857861134402	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.0894494735916577	0.0080950317779788	Inf	1	-26.6754118136082	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.286111981518593	0.023855753127906	Inf	1	-15.0082255173538	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.65752125293841	0.13188436385298	Inf	1	6.35089731138777	9.6190420073583e-09
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.541658583418045	0.0456051559886841	Inf	1	-7.28210168915181	1.48528966903427e-11
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	4.63782552840765	0.395227260706808	Inf	1	18.0037264935454	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.00952723922948	0.0894561651482276	Inf	1	0.107007492568384	0.999999999966684
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.755842664141053	0.068157489743214	Inf	1	-3.10423728594577	0.0596674011560434
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.17716088558118	0.103641753155448	Inf	1	1.85254900606081	0.701250532295764
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.659196159678112	0.0593983869416587	Inf	1	-4.6248652480199	0.000161877284921563
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	5.79326054134749	0.487646593461376	Inf	1	20.869608248921	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.89316987196094	0.164085795630922	Inf	1	7.3639561428281	8.0976336747085e-12
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	16.2098263197211	1.46544594481172	Inf	1	30.8127215434173	0
