"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.878210127584658	0.0337061282835111	Inf	0.795423342689356	0.930425614330791
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.952762222968874	0.0141908759612721	Inf	0.915767276345873	0.973970844429261
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.957864694401246	0.012728593531529	Inf	0.924539947113884	0.976841176252135
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.917888974428605	0.0237596113288873	Inf	0.857677922966602	0.953993416585978
"whole cortex"	"seurat"	0.9183778561155	0.0236305104554405	Inf	0.85847071131025	0.954277795077848
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.614589477718004	0.0745711585263261	Inf	0.462473145018541	0.747189978905935
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.950685003806497	0.0147885430576761	Inf	0.912193252599359	0.972806192854674
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.967206725018085	0.0100025457533492	Inf	0.94081591223927	0.98205406622506
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.844075302764459	0.0414487617966333	Inf	0.744903931855751	0.909382794050467
"whole cortex"	"scvi"	0.952966584434418	0.0141342804625254	Inf	0.916111658267583	0.974087898271278
