"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.906819556125068	0.0193682010342345	Inf	0.861302664411715	0.938466151134915
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.915226847751564	0.0177843462493788	Inf	0.873241878096001	0.944194210776833
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.912227672841836	0.0183538046453235	Inf	0.868968281527757	0.942155908449803
"Dissection Primary auditory cortexA1"	"seurat"	0.906903252545367	0.0193526621766266	Inf	0.861420797547665	0.938523445512728
"Dissection Primary somatosensory cortex S1"	"seurat"	0.917453767602958	0.0173599097701913	Inf	0.876421086337588	0.945706131786157
"Dissection Primary visual cortexV1"	"seurat"	0.893503703980028	0.0218111099318876	Inf	0.842610757124796	0.929320455578307
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.516285740783717	0.0572759087852792	Inf	0.405079184864952	0.625902412495196
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.912137272158945	0.0183701609459981	Inf	0.868841756544622	0.94209340644281
"whole cortex"	"seurat"	0.870852369318055	0.0257811394410059	Inf	0.811415502519204	0.913552100881745
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.905721572320206	0.019572791788005	Inf	0.859751025111793	0.937715586412801
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.903023206261203	0.0200729609671167	Inf	0.855946321340009	0.935868026151993
"Dissection Angular gyrus AnG"	"scvi"	0.951013005675539	0.0106815509180718	Inf	0.925296786859696	0.968180966279861
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.955770521981963	0.00969235207905368	Inf	0.932374431051575	0.971321348808402
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.941623911498127	0.0126034261233918	Inf	0.911437033087959	0.961951063780171
"Dissection Primary auditory cortexA1"	"scvi"	0.950211709211766	0.0108484176347413	Inf	0.924104655137589	0.967652615327876
"Dissection Primary somatosensory cortex S1"	"scvi"	0.962072605554054	0.00836774686479214	Inf	0.941802400392609	0.975466616294455
"Dissection Primary visual cortexV1"	"scvi"	0.943034240840994	0.012311194734255	Inf	0.913527430355002	0.962881622816702
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.801273382784285	0.0364936580838566	Inf	0.720125353124328	0.863357484617366
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.952742313715615	0.0103206393796514	Inf	0.927872558210628	0.96932043670598
"whole cortex"	"scvi"	0.950296370362547	0.0108256012584669	Inf	0.924245669076823	0.96770170969273
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.95346327499491	0.0101719428700897	Inf	0.928941532581754	0.969797877323895
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.957839413807805	0.00925842535846325	Inf	0.935465431053977	0.972682906609252
