"effect"	"component"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	"(Intercept)"	-3.62900477828779	0.0249081885496062	-145.695250823255	0	0	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
"fixed"	"cond"	"methodscvi"	-6.20047099159553e-05	0.0237176323507889	-0.00261428750555251	0.997914102737831	0.998545921146073	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-4.82483385966459e-05	0.0237142924991785	-0.00203456791292919	0.998376650794336	0.998545921146073	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-6.98633076966065e-05	0.0237158547133307	-0.0029458481906341	0.997649556609758	0.998545921146073	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
"fixed"	"cond"	"referencewhole cortex"	0.198393706255306	0.0238168089747434	8.3299868788339	8.08513152408255e-17	4.04256576204128e-16	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
"fixed"	"cond"	"subsample_ref100"	0.0323097385103068	0.0145407278845664	2.22201658450678	0.0262821848290478	0.0657054620726195	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
"fixed"	"cond"	"subsample_ref50"	0.0728012107750472	0.0145855514634773	4.99132384245766	5.99668584221655e-07	1.99889528073885e-06	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.000117727781283898	0.0335450620287983	0.00350954132035378	0.997199796913286	0.998545921146073	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	6.11373418283815e-05	0.033547365055166	0.00182241859316956	0.998545921146073	0.998545921146073	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
"fixed"	"cond"	"methodscvi:referencewhole cortex"	-0.0587338111880184	0.0336628292866907	-1.74476752051379	0.0810253446303002	0.1620506892606	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	291789.85542234	-583557.71084468	-583466.436260528
