"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.09297034237853	0.0735052945215575	Inf	1	1.32186467278271	0.948897211415317
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.36897587135989	0.0953908453785203	Inf	1	4.50718891758778	0.000281221528285358
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.23777930831616	0.0877462932858917	Inf	1	3.00914947841477	0.0783525047337433
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	2.54299751457876	0.181636170570723	Inf	1	13.0672773841512	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.640679898303361	0.052606126727926	Inf	1	-5.42231359635825	2.62142969920109e-06
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.02239276017922	0.077333759876987	Inf	1	0.292778048340386	0.999999731922686
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.18080427228577	0.0930439508165499	Inf	1	2.10916132291485	0.520865386783442
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.23982471680543	0.0989538687054584	Inf	1	2.69342813976619	0.17610639610197
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	1.24989538372365	0.0958127673485811	Inf	1	2.90985732394737	0.102705076065571
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.2525279216458	0.0827342623062108	Inf	1	3.40879336775844	0.0229312738399469
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.13249121254516	0.0762335063312172	Inf	1	1.84832573586569	0.704056482373069
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	2.32668482938399	0.157320996824921	Inf	1	12.4888355301075	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.586182326694342	0.0464024384455071	Inf	1	-6.74736703674428	6.77152001138381e-10
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.935425894497991	0.0677235651714127	Inf	1	-0.922024898731285	0.995809516714199
