"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.652188055102218	0.11907910955213	Inf	0.40126121021951	0.839909493516969
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.631759360837729	0.122017787256719	Inf	0.380314022869544	0.827463962717786
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.578009641273733	0.128014624499277	Inf	0.328705066786754	0.793026168257612
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.602370517230509	0.125753647089361	Inf	0.35122156480216	0.809131728371842
"whole cortex"	"seurat"	0.424415649466392	0.128282678457327	Inf	0.208513284207144	0.673611540727211
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.745337183305371	0.0998175975138734	Inf	0.510794674245612	0.891350173216195
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.647147764496145	0.119836003397833	Inf	0.396024609749569	0.836868135621872
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.61360120022713	0.124540430401237	Inf	0.361918074775952	0.816378156605019
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.601974974096124	0.125894010861991	Inf	0.350663003719173	0.809000412583063
"whole cortex"	"scvi"	0.600035049093829	0.125980091934058	Inf	0.349045509418838	0.807595240239556
