"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.618681609191987	0.0590617175334857	Inf	0.498318786547292	0.726042792429142
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.315333044837539	0.0535378123196547	Inf	0.22074510115305	0.428180938007168
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.618882204915193	0.0584872862117051	Inf	0.499699915580211	0.725281565562105
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.542162619899043	0.0611037223698835	Inf	0.422279394887616	0.657354503255823
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.152912730023694	0.0319287950682298	Inf	0.100194927382908	0.226389399721379
"whole cortex"	"seurat"	0.52613052690206	0.0614000125649508	Inf	0.406592919894243	0.642746088273727
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.364387754818968	0.0571253869321221	Inf	0.261191218631202	0.481769604623356
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.149409168549292	0.0310882719742957	Inf	0.0980840718662817	0.221010250369972
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.4653157174402	0.0615939547270656	Inf	0.348830707834074	0.585710907007387
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.104270737595293	0.0228077271120341	Inf	0.0672784021371104	0.158154062482662
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.221587092922174	0.0423353496064856	Inf	0.149630932283143	0.31531555549644
"whole cortex"	"scvi"	0.117674349900475	0.0253734694974434	Inf	0.0763066550390978	0.177167024755366
