"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	1.75958588746689	0.0850280346270719	20.6941851024116	3.90778061863245e-95	4.88472577329057e-94	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
"fixed"	"cond"	NA	"cutoff"	-0.580417428018052	0.0487581952088931	-11.9039973799561	1.12811039805285e-32	9.40091998377377e-32	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
"fixed"	"cond"	NA	"methodscvi"	-0.0155238890059804	0.045694780642098	-0.339730025789389	0.73405984790289	0.958795065152669	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
"fixed"	"cond"	NA	"referenceDissection Anterior cingulate cortex ACC"	-0.0227536937520531	0.0442048340534775	-0.514733156209261	0.606739500803833	0.958795065152669	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
"fixed"	"cond"	NA	"referenceDissection Dorsolateral prefrontal cortex DFC"	0.0021066803351354	0.0441832973006133	0.0476804689519212	0.961970899914986	0.961970899914986	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
"fixed"	"cond"	NA	"referenceDissection Primary auditory cortexA1"	-0.00655389591021224	0.0441880033427311	-0.14831844424784	0.882091459940456	0.958795065152669	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
"fixed"	"cond"	NA	"referenceDissection Primary somatosensory cortex S1"	0.00338242605438742	0.0441525260424269	0.0766077585490168	0.938935586665007	0.961970899914986	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
"fixed"	"cond"	NA	"referenceDissection Primary visual cortexV1"	0.0283877286627347	0.044114198485078	0.643505484347337	0.519896157258498	0.958795065152669	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
"fixed"	"cond"	NA	"referenceHuman Multiple Cortical Areas SMART-seq"	-3.50657173036939	0.0470158546491097	-74.5827499370106	0	0	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
"fixed"	"cond"	NA	"referenceSingle-nucleus transcriptome data from the dlPFC"	-0.00800311212356364	0.0441968524833425	-0.181078779910401	0.856305740427409	0.958795065152669	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	270274.232347975	-540494.46469595	-540269.568898386
