"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.8522171877542	0.0106632114298312	Inf	0.830074248625472	0.871919913005548
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.84932849202673	0.0108384358468355	Inf	0.826832684045805	0.869363641431454
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.852482312683421	0.0106552163286822	Inf	0.830354015872323	0.872168588434811
"Dissection Primary auditory cortexA1"	"seurat"	0.851389863266354	0.0107196840330743	Inf	0.829132042233483	0.871198710370439
"Dissection Primary somatosensory cortex S1"	"seurat"	0.85264267350934	0.0106407071489276	Inf	0.830544470241768	0.872302190819108
"Dissection Primary visual cortexV1"	"seurat"	0.855756795970299	0.0104527719611528	Inf	0.834037125527564	0.87505980539189
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.147483779973494	0.010629000912516	Inf	0.127843389456571	0.169554900298951
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.851206407556441	0.0107268058275343	Inf	0.828934966710931	0.871029400569311
"whole cortex"	"seurat"	0.778261095038752	0.0147391353978887	Inf	0.748035545131253	0.805802107991837
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.853212482513804	0.0106092744570402	Inf	0.831177036224554	0.87281188848365
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.851211536439666	0.0107239396195418	Inf	0.828946328933536	0.871029497400416
"Dissection Angular gyrus AnG"	"scvi"	0.850251352507004	0.0107808139120214	Inf	0.827871857784599	0.870177428703838
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.849676832754309	0.0108262911363553	Inf	0.827203858699603	0.869687514562311
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.821669374672222	0.0124197743466761	Inf	0.796015131586938	0.844726556961224
"Dissection Primary auditory cortexA1"	"scvi"	0.84430835482893	0.0111416399956749	Inf	0.821202662690532	0.864919292060826
"Dissection Primary somatosensory cortex S1"	"scvi"	0.841417801735669	0.0113021466950106	Inf	0.817992006959403	0.86233594338891
"Dissection Primary visual cortexV1"	"scvi"	0.849293371428983	0.0108344431974502	Inf	0.826806701301466	0.869321912325195
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.152214952354462	0.0108955520581512	Inf	0.132065667949775	0.174819216001324
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.850586240683257	0.0107610998522358	Inf	0.828246335961993	0.870474819853346
"whole cortex"	"scvi"	0.855306868243138	0.0104806500249137	Inf	0.833530900116494	0.87466263464314
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.85510294834371	0.0104932112892095	Inf	0.833301628486359	0.874482498705549
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.854463790267953	0.0105345344727449	Inf	0.832578727931438	0.873921282388452
