"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.676268946852759	0.079232743397672	Inf	0.506836248117209	0.809383427646689
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.720558032586824	0.072812851287448	Inf	0.559338368937427	0.83969834568011
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.556149411733486	0.0896424866414066	Inf	0.380786513592183	0.718555807836109
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.702693223036535	0.0755652386589287	Inf	0.537736119760886	0.827652375448697
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.653118111725297	0.0819209330924812	Inf	0.48102459333328	0.792734107121263
"whole cortex"	"seurat"	0.650315518483242	0.0822420226962514	Inf	0.477913762499623	0.790717419446503
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.709388196230241	0.0747723014197379	Inf	0.545261302132114	0.832477273362302
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.678765174557003	0.0789081566027779	Inf	0.509700365380222	0.811134586211201
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.630595240039099	0.0845536422301354	Inf	0.455951819902324	0.776640182383937
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.694959369378659	0.0766997045856537	Inf	0.528539028804725	0.822377127164374
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.752295781482578	0.0675000598385274	Inf	0.598913530171698	0.860667875673148
"whole cortex"	"scvi"	0.715017296043813	0.0737955954513101	Inf	0.552324230192976	0.836127233110899
