"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	-2.20433756380424	0.100042093323782	-22.0341007526701	1.35713396211154e-107	9.49993773478079e-107	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"cutoff"	-0.284171180369953	0.0872658807046161	-3.25638357254236	0.00112841198035634	0.00225682396071268	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"methodscvi"	0.141144921104562	0.0699908484681474	2.01661966090891	0.0437352196556834	0.076536634397446	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	2.39832509975044	0.0717923201661511	33.406429743459	1.10578421446774e-244	1.54809790025484e-243	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.00054534271425352	0.0637743804662465	-0.00855112523660109	0.993177272344615	0.99682606618902	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.000253693483855838	0.0637749846577892	-0.00397794660739056	0.99682606618902	0.99682606618902	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"referencewhole cortex"	0.694702322429389	0.0659651446038929	10.5313544994244	6.1936754864428e-26	2.16778642025498e-25	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"subsample_ref100"	0.0433797836323954	0.0370398632944709	1.17116478771861	0.241532546077351	0.375717293898102	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"subsample_ref50"	-0.00588750703303611	0.0374673683365879	-0.157136924593842	0.875136937431138	0.99682606618902	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"cutoff:methodscvi"	-0.723421452223162	0.133011928018762	-5.43877126659739	5.3649278162023e-08	1.50217978853664e-07	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.393843348610005	0.0973939785072448	-4.04381620554405	5.25881497600374e-05	0.000122705682773421	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.0015135455890858	0.0900628435023181	0.0168054386273829	0.986591831113356	0.99682606618902	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	0.00314759174635623	0.0900840104573052	0.0349406263151219	0.97212708526284	0.99682606618902	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	1.03438941853745	0.095580138201081	10.8222214155132	2.70148929261747e-27	1.26069500322149e-26	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.198503452145385	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"family"	41403.2881378886	-82774.5762757773	-82667.5988081312
