label	method	cutoff	reference	key	label_f1_mean	label_f1_std	label_f1_count
Astrocyte	scvi	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8917535307438361	0.1290567755751775	264
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9088048665804113	0.13202458041379517	264
Astrocyte	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7587194492334831	0.22780375902738562	264
Astrocyte	scvi	0.0	whole cortex	subclass	0.8703915344458788	0.16829429912892366	264
Astrocyte	scvi	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8917535307438361	0.1290567755751775	264
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9088048665804113	0.1320245804137952	264
Astrocyte	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7587194492334832	0.2278037590273856	264
Astrocyte	scvi	0.05	whole cortex	subclass	0.8703915344458788	0.16829429912892357	264
Astrocyte	scvi	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8917633049503789	0.1290616071044664	264
Astrocyte	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9088398994263475	0.13201707802045257	264
Astrocyte	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7584219249458173	0.22807466785794053	264
Astrocyte	scvi	0.1	whole cortex	subclass	0.8703595652743983	0.16817948118655524	264
Astrocyte	scvi	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.893200864865807	0.12915641805158537	264
Astrocyte	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9080955412314885	0.13196728548512818	264
Astrocyte	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.727682188976642	0.25042882948092166	264
Astrocyte	scvi	0.15	whole cortex	subclass	0.8673130078523669	0.17058710210535546	264
Astrocyte	scvi	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8919473720397968	0.12996585663388044	264
Astrocyte	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9031614193693713	0.13427897947906495	264
Astrocyte	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.6133396477762044	0.30554496350177723	264
Astrocyte	scvi	0.2	whole cortex	subclass	0.8586540156925343	0.17159821663219893	264
Astrocyte	scvi	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8838210747126352	0.13619236709189458	264
Astrocyte	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.8917429677000143	0.14487064048687548	264
Astrocyte	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.4910905255847555	0.33993961894054714	264
Astrocyte	scvi	0.25	whole cortex	subclass	0.8408857701165535	0.17689318135079488	264
Astrocyte	scvi	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7461596376849775	0.200873689897598	264
Astrocyte	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.7813877277409595	0.21195071136407137	264
Astrocyte	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.096295145646125	0.19811624858867027	264
Astrocyte	scvi	0.5	whole cortex	subclass	0.6159768559035168	0.2741226714656573	264
Astrocyte	scvi	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.3861803103857135	0.30154835609963965	264
Astrocyte	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.42199579760060246	0.296564596716403	264
Astrocyte	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.002940516108282198	0.017217917470777316	264
Astrocyte	scvi	0.75	whole cortex	subclass	0.2624931594126434	0.2672469074821178	264
Astrocyte	seurat	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9276671359934747	0.10958969070441338	264
Astrocyte	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9201717399799468	0.11957107390809431	264
Astrocyte	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.8222374197843104	0.1540335500372863	264
Astrocyte	seurat	0.0	whole cortex	subclass	0.8763899162138834	0.1459886830636753	264
Astrocyte	seurat	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9276671359934747	0.10958969070441345	264
Astrocyte	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9201717399799468	0.1195710739080943	264
Astrocyte	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.8222374197843104	0.1540335500372863	264
Astrocyte	seurat	0.05	whole cortex	subclass	0.8763899162138834	0.14598868306367532	264
Astrocyte	seurat	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	seurat	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9276671359934747	0.10958969070441346	264
Astrocyte	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9201717399799468	0.11957107390809424	264
Astrocyte	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.8222374197843104	0.15403355003728625	264
Astrocyte	seurat	0.1	whole cortex	subclass	0.8763899162138834	0.14598868306367527	264
Astrocyte	seurat	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9276671359934747	0.1095896907044134	264
Astrocyte	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9201717399799468	0.11957107390809434	264
Astrocyte	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.8222374197843104	0.1540335500372861	264
Astrocyte	seurat	0.15	whole cortex	subclass	0.8763899162138834	0.1459886830636753	264
Astrocyte	seurat	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9276589194760005	0.10958826524785675	264
Astrocyte	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9200788984767628	0.11956870632605013	264
Astrocyte	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.8222250937293937	0.15403578143522606	264
Astrocyte	seurat	0.2	whole cortex	subclass	0.8763842838749741	0.14597682870004858	264
Astrocyte	seurat	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9273995948576337	0.10953081842235751	264
Astrocyte	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9198738810720638	0.11956695546233378	264
Astrocyte	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.8219144282706594	0.15412158123115213	264
Astrocyte	seurat	0.25	whole cortex	subclass	0.8763098002242413	0.14596084721320143	264
Astrocyte	seurat	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9210725061614101	0.10916841788385628	264
Astrocyte	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9158680706758955	0.11819157454621704	264
Astrocyte	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.8124742870200221	0.15915270756098843	264
Astrocyte	seurat	0.5	whole cortex	subclass	0.8695063955115063	0.14996352438009605	264
Astrocyte	seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.0	0.0	264
Astrocyte	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9067188092764843	0.1057510426220542	264
Astrocyte	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9068641318816698	0.11667457232798052	264
Astrocyte	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7953787659485929	0.1679630992230023	264
