label	key	metric	mean	std
Astrocyte	class	f1_score	0.8475154034826913	0.19509070132983125
Astrocyte	class	precision	0.9902073732718895	0.03157249719053675
Astrocyte	class	recall	0.7768096427781025	0.2225196443801933
Astrocyte	family	f1_score	0.8475154034826913	0.19509070132983125
Astrocyte	family	precision	0.9902073732718895	0.03157249719053675
Astrocyte	family	recall	0.7768096427781025	0.2225196443801933
Astrocyte	subclass	f1_score	0.8475154034826913	0.19509070132983125
Astrocyte	subclass	precision	0.9902073732718895	0.03157249719053675
Astrocyte	subclass	recall	0.7768096427781025	0.2225196443801933
CA1-ProS	subclass	f1_score	0.6099048800661704	0.08745920513510433
CA1-ProS	subclass	precision	1.0	0.0
CA1-ProS	subclass	recall	0.4429590017825312	0.08924234902822799
CA3	subclass	f1_score	0.6507030603804798	0.14543182310851926
CA3	subclass	precision	0.5663246658312447	0.19920419512630422
CA3	subclass	recall	0.8047348484848484	0.0769610842831052
CNS macrophage	family	f1_score	0.9678612988013466	0.06623770796991771
CNS macrophage	family	precision	0.9961588541666667	0.01777568017604107
CNS macrophage	family	recall	0.9480186439243377	0.10435428370311331
Cajal-Retzius cell	class	f1_score	0.5303030303030303	0.4522670168666455
Cajal-Retzius cell	class	precision	1.0	0.0
Cajal-Retzius cell	class	recall	0.4848484848484848	0.45002805748669994
Cajal-Retzius cell	subclass	f1_score	0.4848484848484848	0.424621043170296
Cajal-Retzius cell	subclass	precision	0.8571428571428571	0.2439750182371333
Cajal-Retzius cell	subclass	recall	0.4848484848484848	0.45002805748669994
DG	subclass	f1_score	0.8937454631367732	0.018615327532533178
DG	subclass	precision	1.0	0.0
DG	subclass	recall	0.8082852010255007	0.030349428559887613
Endothelial	subclass	f1_score	0.946264429668538	0.03929265668598381
Endothelial	subclass	precision	1.0	0.0
Endothelial	subclass	recall	0.9005450247275306	0.06915823561228214
GABAergic	class	f1_score	0.8433957108224791	0.15892695263094886
GABAergic	class	precision	0.9913461538461538	0.03077523979785347
GABAergic	class	recall	0.7678876678876679	0.23546368280339197
GABAergic	family	f1_score	0.8433957108224791	0.15892695263094886
GABAergic	family	precision	0.9913461538461538	0.03077523979785347
GABAergic	family	recall	0.7678876678876679	0.23546368280339197
GABAergic	subclass	f1_score	0.8433957108224791	0.15892695263094886
GABAergic	subclass	precision	0.9913461538461538	0.03077523979785347
GABAergic	subclass	recall	0.7678876678876679	0.23546368280339197
Glutamatergic	class	f1_score	0.9753787365335042	0.09725363097782991
Glutamatergic	class	precision	0.9660987261988944	0.12968358019095277
Glutamatergic	class	recall	0.9975918405266231	0.00692462964117484
Glutamatergic	family	f1_score	0.8626048577619965	0.2347920567221944
Glutamatergic	family	precision	0.8199455619383567	0.29285670344151854
Glutamatergic	family	recall	0.984384765906505	0.08208349340288117
Glutamatergic	subclass	f1_score	0.9771124242708725	0.09751197206457195
Glutamatergic	subclass	precision	0.9695172286272324	0.13010764908047173
Glutamatergic	subclass	recall	0.9975918405266231	0.00692462964117484
Hippocampal neuron	class	f1_score	0.9726452151053581	0.003325718531398325
Hippocampal neuron	class	precision	1.0	0.0
Hippocampal neuron	class	recall	0.946762441707921	0.006298210828703335
Macrophage	class	f1_score	0.23134320327901917	0.1334001465679418
Macrophage	class	precision	0.1420061278388541	0.09516538788916222
Macrophage	class	recall	0.8284313725490197	0.311089359226008
Macrophage	subclass	f1_score	0.23134320327901917	0.1334001465679418
Macrophage	subclass	precision	0.1420061278388541	0.09516538788916222
