"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.242724609267273	0.0277164808398589	Inf	0.192578650129615	0.30105944901443
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.452945229246244	0.0379081119951082	Inf	0.380216945984063	0.527739505570912
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.715648295656813	0.0309835784137998	Inf	0.651254833092852	0.772308845443497
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.726013524526849	0.0302480060438465	Inf	0.662946435641402	0.781175100741239
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.546322079235698	0.0386770193308456	Inf	0.470029431955611	0.620499409194007
"whole cortex"	"seurat"	0.649640432606648	0.0348155860796678	Inf	0.578753113830796	0.714483735452644
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.281890370645593	0.0304533147263885	Inf	0.226188223580698	0.345190740580195
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.540774566561854	0.0385251048052693	Inf	0.464909770507691	0.61479531999686
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.667667666105621	0.0342774470525567	Inf	0.597456318331145	0.731143621115603
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.730579805502631	0.0301591804894066	Inf	0.667579163399335	0.785477345440405
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.603238241842384	0.0372344619631587	Inf	0.528485179472965	0.673462651573226
"whole cortex"	"scvi"	0.633761240677328	0.0359114308180803	Inf	0.560980865308388	0.70090892852951
