"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.60917836208968	0.053987907198146	Inf	0.499852810952728	0.708540959523113
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.582825943549055	0.0551697863464664	Inf	0.472442536945992	0.685488649406376
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.234515890184982	0.0406171466297475	Inf	0.164318685672243	0.323106790824502
"Dissection Primary auditory cortexA1"	"seurat"	0.592062889591899	0.0548033093808248	Inf	0.481950973167394	0.693647428737602
"Dissection Primary somatosensory cortex S1"	"seurat"	0.602261718179149	0.0543493263762371	Inf	0.492551950495668	0.702575025746477
"Dissection Primary visual cortexV1"	"seurat"	0.615009291286254	0.0536921154684449	Inf	0.505990792283185	0.713587509918991
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.645641203657422	0.0516912717879351	Inf	0.539196979279848	0.739381752508444
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.678123244318121	0.0492823478117387	Inf	0.575085763997986	0.766327454928227
"whole cortex"	"seurat"	0.621841357255307	0.0532517251765028	Inf	0.513379173508166	0.719344602142567
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.637316394252	0.0523675216653514	Inf	0.529886895790768	0.732585564364641
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.623763457857341	0.0532039189471371	Inf	0.515299692530154	0.72109274780494
"Dissection Angular gyrus AnG"	"scvi"	0.585738032750354	0.0549896668275708	Inf	0.475570117830511	0.687948470508517
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.527888770342267	0.0565452660188381	Inf	0.417506176177611	0.635610178531349
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.289402836310802	0.0466008833286178	Inf	0.207112029282996	0.388374504729304
"Dissection Primary auditory cortexA1"	"scvi"	0.605155463156152	0.0541566627973487	Inf	0.495691179656156	0.704999962516309
"Dissection Primary somatosensory cortex S1"	"scvi"	0.59116538837315	0.0547660868148644	Inf	0.481174463818664	0.692728835236246
"Dissection Primary visual cortexV1"	"scvi"	0.609243474804759	0.0539262436439917	Inf	0.500041464781492	0.70849808246328
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.261245493995599	0.043649648419955	Inf	0.18500684322728	0.355208212249178
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.6933985017067	0.0480084808246116	Inf	0.592294431676199	0.778794218577808
"whole cortex"	"scvi"	0.637794852066308	0.0522695458983129	Inf	0.530546671871737	0.732877811789063
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.670739246380344	0.0500302351123781	Inf	0.566485536509513	0.760520367774609
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.673354688201789	0.049831071698991	Inf	0.569387171474359	0.762682577840156
