"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat"	2.10162092983885	0.0493362040566031	Inf	1	31.6378739996724	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.442236420436147	0.0104845921250323	Inf	1	-34.4148252837627	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.671712208944065	0.0158281797211416	Inf	1	-16.8870508619596	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.754821423874192	0.0176567106516177	Inf	1	-12.0244199245059	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.16521821097259	0.0577931132996082	Inf	1	28.9424943495396	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	3.23138282162017	0.0879786918881144	Inf	1	43.0799966805572	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.57541359519396	0.0152889469821743	Inf	1	-20.8001012689076	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.78742736190383	0.0207679678963947	Inf	1	-9.06119755210379	1.31339383813156e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.537189599636009	0.0142882627136863	Inf	1	-23.3626625282467	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.21042634956536	0.00506087245988868	Inf	1	-64.8059458435865	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.31961625400998	0.00762455132017822	Inf	1	-47.8146474168383	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.359161546764796	0.00850844506887885	Inf	1	-43.2247391177348	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.03026106194071	0.0274961204224259	Inf	1	1.11704406066228	0.983128476465246
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.5375669207234	0.0413219203044243	Inf	1	16.0075620722976	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.273795139277606	0.00730112980391355	Inf	1	-48.5770587125255	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.374676208598764	0.00992225911466848	Inf	1	-37.0698883312359	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.255607275322101	0.00683156728650949	Inf	1	-51.0391270928543	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.51889843962105	0.036394127317102	Inf	1	17.4444988778402	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.70682781650992	0.0405250455946803	Inf	1	22.5177431741679	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	4.89606488953847	0.132981829834601	Inf	1	58.4821638319756	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	7.30691248457846	0.202594946972843	Inf	1	71.7300202485615	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.30114474657349	0.034968275186232	Inf	1	9.79513953774218	1.06026298851702e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.78055746997781	0.0475568782252804	Inf	1	21.6004672446911	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	1.21471135078883	0.032639429197679	Inf	1	7.23876708219196	2.04383177049294e-11
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.12372741454376	0.0265883748118366	Inf	1	4.93013061702161	3.6085814920539e-05
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	3.22343137751855	0.0874289946292974	Inf	1	43.1533473290081	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	4.81066560737362	0.133068024852139	Inf	1	56.7887297041389	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.856637094773836	0.0230530334747845	Inf	1	-5.75008073428623	3.99334384559857e-07
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.172268944079	0.0313221873144065	Inf	1	5.94855524192251	1.21317000667531e-07
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.799731778703969	0.0215267691060832	Inf	1	-8.30236830454824	1.12798659301916e-13
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.86851716510563	0.0770706496312356	Inf	1	39.2215417604264	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	4.28098980688015	0.117277768229809	Inf	1	53.0820805088903	0
