"effect"	"component"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	"(Intercept)"	1.37739904470065	0.0325975052923295	42.2547379729935	0	0	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
"fixed"	"cond"	"methodscvi"	-1.30637413917904	0.0430467709832802	-30.3477847313205	2.68739413221048e-202	1.34369706610524e-201	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.024828149590184	0.0395826661828005	0.627248035175872	0.530496660561415	0.663120825701769	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	0.0194027500930654	0.0396615482911925	0.489208085136055	0.624694386064912	0.694104873405458	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
"fixed"	"cond"	"referencewhole cortex"	-0.153989603970468	0.0399767714974325	-3.85197699069714	0.000117168034654478	0.000167382906649255	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
"fixed"	"cond"	"subsample_ref100"	0.00335904743318129	0.0256581508569179	0.130915413659891	0.895842221288692	0.895842221288692	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
"fixed"	"cond"	"subsample_ref50"	-0.15799915477637	0.0258144070905376	-6.12058042713233	9.32351083750976e-10	1.86470216750195e-09	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.468427801087132	0.0595236741174443	7.86960496025315	3.5576282895949e-15	1.18587609653163e-14	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	0.356247011766612	0.0597209502898437	5.96519328707327	2.44344622379474e-09	4.07241037299123e-09	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
"fixed"	"cond"	"methodscvi:referencewhole cortex"	0.461175848916152	0.0599737824347551	7.68962420233976	1.47567820569056e-14	3.6891955142264e-14	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	61323.9492289489	-122625.898457898	-122542.142211712
