"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.69548096318257	0.0218323784811285	Inf	0.65108785098104	0.736511603521458
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.696059253302214	0.0218065284252107	Inf	0.651713501857613	0.737036931206783
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.683608807005863	0.0223156543332523	Inf	0.638344429680648	0.725642838183006
"Dissection Primary auditory cortexA1"	"seurat"	0.686713432929445	0.0221869120243523	Inf	0.641681591546371	0.728480578341613
"Dissection Primary somatosensory cortex S1"	"seurat"	0.680595509222879	0.0224298019737827	Inf	0.635128213740979	0.722869234361824
"Dissection Primary visual cortexV1"	"seurat"	0.707135480522647	0.0213274108502406	Inf	0.663664527876422	0.74712866780605
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.187842141787893	0.0155352864200721	Inf	0.159268547383902	0.220199349045107
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.18784080234312	0.0155352039392302	Inf	0.159267367130354	0.220197847329685
"whole cortex"	"seurat"	0.285101137980418	0.0209394166368455	Inf	0.24588977140235	0.327846992786311
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.702401080836349	0.0215385166573551	Inf	0.658542599292059	0.742826115776518
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.691831656605875	0.0219827472023284	Inf	0.647166642127045	0.733173737718671
"Dissection Angular gyrus AnG"	"scvi"	0.722359677571191	0.0206830903439417	Inf	0.680064502125433	0.761028258038665
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.718472898502903	0.0208402787229816	Inf	0.675892741001627	0.757466349027819
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.695669668923609	0.0218628131576557	Inf	0.651210281599285	0.736752822940379
"Dissection Primary auditory cortexA1"	"scvi"	0.698912947138838	0.0216919961149085	Inf	0.654773589703938	0.739652744266154
"Dissection Primary somatosensory cortex S1"	"scvi"	0.699827530050332	0.0216796253587322	Inf	0.65570308876683	0.740534742825578
"Dissection Primary visual cortexV1"	"scvi"	0.700974270480877	0.0216333796684667	Inf	0.656933259705069	0.741585523202103
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.222020803541253	0.0175651468182564	Inf	0.189502984072405	0.258339974018223
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.222022313533561	0.0175652294109444	Inf	0.189504331618238	0.258341642958961
"whole cortex"	"scvi"	0.712261514640427	0.0210994252619692	Inf	0.66920943740519	0.751788640207566
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.692738850568955	0.0219516630821655	Inf	0.648128183803201	0.73401480835632
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.667503276209289	0.022884536001195	Inf	0.621241747480884	0.710745281953738
