"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	-4.62495643129246	0.164257159889051	-28.156802628369	1.97822767380567e-174	2.76951874332794e-173	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"cutoff"	5.69609781178141e-07	0.222782922471447	2.55679284057845e-06	0.999997959974467	0.999998083449557	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"methodscvi"	-0.095747666223873	0.185358654134642	-0.516553525223176	0.605467865447822	0.999998083449557	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	4.01350097699538e-07	0.167087199616382	2.402039764991e-06	0.999998083449557	0.999998083449557	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	2.11580125528515e-06	0.167087128837287	1.26628620050415e-05	0.999989896497911	0.999998083449557	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-1.87993794570723e-06	0.167087293796792	-1.12512322330959e-05	0.999991022815511	0.999998083449557	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"referencewhole cortex"	4.99957415724948e-07	0.167087195545472	2.99219466873443e-06	0.999997612574071	0.999998083449557	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"subsample_ref100"	-0.156806019746644	0.0872499462984782	-1.79720477087995	0.0723031174276275	0.253060910996696	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"subsample_ref50"	-0.176637833316478	0.088181619352832	-2.00311396652533	0.0451650572199991	0.210770267026662	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"cutoff:methodscvi"	0.367523936291955	0.308141692545276	1.19271083784923	0.232982639637555	0.652351390985153	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	2.10444332463862e-06	0.23630099344276	8.9057743430452e-06	0.99999289422015	0.999998083449557	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-1.61517799781186e-06	0.236301001923566	-6.83525666274704e-06	0.99999454625424	0.999998083449557	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	2.96860776051136e-06	0.236301101401201	1.25628181286855e-05	0.999989976321375	0.999998083449557	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	6.40303923926464	0.25190236057594	25.4187345629671	1.56553904454384e-142	1.09587733118069e-141	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	4.43540492185129e-05	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	6767.84789218102	-13503.695784362	-13430.4277649699
