"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.515293682012644	0.0205069233501688	Inf	1	-16.6601848184082	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.856676418327338	0.0335494663597609	Inf	1	-3.95009454801836	0.00199739200280491
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.3137439953566	0.0505322090164015	Inf	1	7.09440330302674	3.64240859695997e-11
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.10928333714961	0.0494399956207425	Inf	1	2.32703084158249	0.278667246641192
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.938545452966129	0.041066755510599	Inf	1	-1.44950091982661	0.833974485781402
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.92863202221315	0.0809889194714377	Inf	1	15.6409870421177	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	1.03137614582365	0.0447462606815077	Inf	1	0.712088737017063	0.996678325942729
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.66250130407444	0.0662819512328926	Inf	1	12.7498979249916	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	2.54950534271127	0.10201362590169	Inf	1	23.3898206252638	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	2.15272062490064	0.0999796620259494	Inf	1	16.5089651590089	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.82137970196013	0.0829986660062975	Inf	1	13.1579087377358	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	3.74278220272421	0.16517168585505	Inf	1	29.9072650500506	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	2.00153074222699	0.0906693817336715	Inf	1	15.3181448035997	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	1.53353584533316	0.0613009977576607	Inf	1	10.696453042654	7.54951656745106e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.29486853311019	0.0600651150081902	Inf	1	5.57071944941907	7.06356556690046e-07
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.09556587865304	0.049635729610666	Inf	1	2.01454495313281	0.471849194101787
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.25129579961919	0.098319793041202	Inf	1	18.5816091116738	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	1.20392732163377	0.0543514233796719	Inf	1	4.11094375996135	0.00102718977319283
