"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.30589856229455	0.0394854460621571	Inf	1	-9.17647922694373	1.16573417585641e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.0983445929118012	0.0124982165699779	Inf	1	-18.2496775699137	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.216602730570286	0.0278123610950245	Inf	1	-11.9132317821634	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.121066035926232	0.015448501430075	Inf	1	-16.5466628269054	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.819262950134711	0.108991841731442	Inf	1	-1.49846279723292	0.893263336071285
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.207049506296653	0.0294463347481843	Inf	1	-11.0730594262097	4.88498130835069e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.104273894957115	0.0148000437686933	Inf	1	-15.928031563347	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.171190940970441	0.0243374754156417	Inf	1	-12.4149218896684	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.158388714642644	0.0225482775726851	Inf	1	-12.943931806458	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.321494132480116	0.0419168651632781	Inf	1	-8.7035091897273	8.1601392309949e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.708086788461984	0.0945669641175365	Inf	1	-2.58466047536369	0.224732244326748
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.395771836971426	0.0519785156109923	Inf	1	-7.05768140952357	7.62311325175347e-11
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	2.67821772024493	0.379116324672474	Inf	1	6.95947430724914	1.53707047090279e-10
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.676856748667178	0.099516506582468	Inf	1	-2.65457698731171	0.192540876172171
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.340877362008356	0.0494729962164107	Inf	1	-7.41542511051663	5.52013990073874e-12
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.559633035494951	0.0819605341354854	Inf	1	-3.96352259297776	0.00296208781507357
