"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.805841506505173	0.031448261629941	Inf	1	-5.53148392814989	2.07508981309168e-06
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	0.835378651940558	0.0326959544134472	Inf	1	-4.59566672625626	0.000270037790116473
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.702835858614506	0.0272364621042219	Inf	1	-9.09965267497687	1.51212375953946e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.40756047517802	0.0569981056503312	Inf	1	8.44213801260615	1.19682042054592e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.752244942147534	0.0292468748677555	Inf	1	-7.32246047733233	1.61430868672596e-11
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	2.29504013014579	0.102736309782188	Inf	1	18.5582424347359	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.773257180107078	0.0347302562325742	Inf	1	-5.72521318712237	6.77228683243492e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	1.04171532245535	0.0477536818125912	Inf	1	0.891524014358313	0.999211368629213
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.863122262831482	0.0389313191223905	Inf	1	-3.26345659500936	0.05070491257368
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.63023884788332	0.117903334415057	Inf	1	21.5739219664305	0
