"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.174408717561906	0.0190247787629349	Inf	1	-16.009611856819	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.20125182045613	0.124883685707243	Inf	1	1.76377381823952	0.644803254771638
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.454303542328205	0.0493950985491384	Inf	1	-7.25660703488242	1.11674003377971e-11
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.04895604695197	0.110341876429895	Inf	1	0.454363342857149	0.999822821363645
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.549612327614973	0.0600269363033978	Inf	1	-5.48030836660878	1.1808970615812e-06
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.07074779526873	0.112156522812235	Inf	1	0.652600520809481	0.998089830591977
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.59760988307403	0.0649676857982832	Inf	1	-4.73558181352261	5.95799187369517e-05
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	6.88756753245285	0.744818718632041	Inf	1	17.8446950512272	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	2.60482129952564	0.281527675121951	Inf	1	8.85796513544017	5.83977310952832e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	6.0143555988229	0.655818442500611	Inf	1	16.453717454324	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	3.15128931224374	0.346108380625813	Inf	1	10.4507341197518	7.70494779089859e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	6.13930203855016	0.66661882835044	Inf	1	16.7127882435289	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	3.42649089694676	0.376169719458378	Inf	1	11.2179396404222	1.77635683940025e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.378191761787051	0.0406615396949675	Inf	1	-9.04383452839696	1.0769163338864e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.873219111171607	0.0905858475822838	Inf	1	-1.30684033340078	0.896635204275413
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.457532982057235	0.0494046662128231	Inf	1	-7.24117681204326	1.25069954393098e-11
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.891359977179605	0.0920491776883406	Inf	1	-1.11367169871561	0.954081128675001
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.497489263198047	0.0534437122223171	Inf	1	-6.49913129395543	2.26027740968249e-09
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	2.30893213285616	0.250724909287971	Inf	1	7.70597583526153	4.1089354141377e-13
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.20979097983329	0.13434576125389	Inf	1	1.71499113455107	0.677485734303047
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.35689950771985	0.254881266688111	Inf	1	7.92792941882259	1.75082170983387e-13
"whole cortex seurat / whole cortex scvi"	1.31544182995231	0.145688177541953	Inf	1	2.47554822085611	0.205852656037126
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.52396125577618	0.0571523019911536	Inf	1	-5.92549758476742	8.69420707649837e-08
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.02077470107549	0.106718573284877	Inf	1	0.19667631894514	0.999999430424724
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.569718707290499	0.0618456570616951	Inf	1	-5.18275497281706	6.04985635466182e-06
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.94818737038743	0.211649216223786	Inf	1	6.13867126712501	2.32599220995056e-08
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	1.0873298378647	0.121343600639781	Inf	1	0.750238917212843	0.995397769533307
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.55812385112037	0.0603396287491885	Inf	1	-5.39419185755269	1.91211107813949e-06
