"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.168194058028797	0.0314187751054122	Inf	0.115205821416001	0.238971459954527
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.738494827495423	0.0435599281465549	Inf	0.644757421286243	0.81460985402767
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.75650262632768	0.0415038844269479	Inf	0.666410965750959	0.828524065364975
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.783889134617687	0.0381573311924808	Inf	0.699940076135053	0.849404693320355
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.506965597807053	0.0562880805324251	Inf	0.398070330734025	0.615203929320872
"whole cortex"	"seurat"	0.75004873652229	0.0422203591699434	Inf	0.658693962607308	0.823503242581295
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.248752915344597	0.0419208535500688	Inf	0.175817579878032	0.339481852061246
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.756536070159702	0.041522805249159	Inf	0.666397424984014	0.828584301014385
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.758662783251536	0.0413079970606734	Inf	0.668890660254962	0.830271468224482
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.833407343884189	0.0312925520185394	Inf	0.76282340288979	0.886121321185781
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.767369049287022	0.04025033979606	Inf	0.6795255543108	0.836913065231544
"whole cortex"	"scvi"	0.780737968179248	0.0385651550487226	Inf	0.696022355779139	0.847032882578109
