"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.00000429008841	0.208330375598846	Inf	1	2.05927608809043e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	1.00000232601873	0.208329872509217	Inf	1	1.11650883645262e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.570994207510971	0.119808074852197	Inf	1	-2.67070122381396	0.240899966951739
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.092452838448225	0.0202428453812788	Inf	1	-10.8747282704187	1.10800257857591e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.60887383262503	0.127558559712609	Inf	1	-2.36823952684536	0.427881298840409
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.25416195592064	0.28112263618479	Inf	1	1.01033141128824	0.997513599752405
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.2541598592969	0.281122073312299	Inf	1	1.01032428715346	0.99751375678333
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	1.25415346257738	0.281120356011453	Inf	1	1.0103025515827	0.997514235829522
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.25416220519513	0.281122703106557	Inf	1	1.01033225829897	0.997513581081951
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.25416443192692	0.281123300908977	Inf	1	1.01033982450818	0.997513414296591
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	1.25415696096288	0.281121295208225	Inf	1	1.01031443885261	0.997513973846876
