"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.022417617943764	0.00130401870326721	Inf	1	-65.2905152893626	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.0213311914138672	0.00124762079966547	Inf	1	-65.7840666252345	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.043648110719363	0.00252535034880713	Inf	1	-54.1264373791019	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.0271101632483234	0.00157849706552323	Inf	1	-61.9635679209124	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.626230037522667	0.034754288264113	Inf	1	-8.433467002049	1.01585406753202e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0263293758529783	0.00170144719316104	Inf	1	-56.2825479956397	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.0221369790549711	0.00150320075965998	Inf	1	-56.1156497075768	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.0346490687216456	0.00221541108938009	Inf	1	-52.5893161155702	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.0218610177328747	0.00143030102006538	Inf	1	-58.4322935717242	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.951536932575878	0.0494100147864126	Inf	1	-0.956674250323184	0.99447356167469
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.94704499063446	0.104388932770804	Inf	1	12.4279560179209	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.20932399313482	0.0633133293205834	Inf	1	3.63029331940199	0.0105985447935422
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	27.9347270121921	1.71534476506299	Inf	1	54.2275980828761	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.17449480667514	0.0689653456860658	Inf	1	2.73910781204161	0.158095070124889
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.987481324309438	0.0603432140627332	Inf	1	-0.206153885221629	0.999999988143392
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.54561777297503	0.0909850063698415	Inf	1	7.39680757110394	6.34237107277613e-12
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.97517130444967	0.057441493239909	Inf	1	-0.426832224535469	0.999992682751937
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	2.04621063458217	0.110111882481998	Inf	1	13.3052448532792	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.27091650542779	0.0667256002089006	Inf	1	4.56627379866462	0.000213510031423891
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	29.3574805725836	1.82181816810679	Inf	1	54.4593299918774	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.23431342123074	0.0730837385613999	Inf	1	3.5553920534046	0.0138549921467124
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.03777508838911	0.0639028317715111	Inf	1	0.602160311206162	0.999861910900217
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.624338183901	0.0964316633859538	Inf	1	8.17124972003816	1.31339383813156e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	1.02483810251044	0.060858282110518	Inf	1	0.413157333037297	0.999994485438354
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.621107369861416	0.0336108481328176	Inf	1	-8.80082524711691	7.69384556065233e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	14.347242691649	0.880429970344031	Inf	1	43.4045990419065	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.603219140967266	0.0364668474820101	Inf	1	-8.36134883374463	1.06692432666478e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.507169238029604	0.0318778106797136	Inf	1	-10.8013231765817	9.20374887414255e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.793827456689317	0.0480042009022819	Inf	1	-3.81812723718284	0.00525131253513678
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.500846826416631	0.0304075425058264	Inf	1	-11.3890500171009	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	23.0994565317269	1.40504156191524	Inf	1	51.6197424827323	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.971199457996866	0.0567591511295687	Inf	1	-0.500038600759213	0.999971364031468
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.816556464533284	0.049715324463346	Inf	1	-3.32860528557368	0.0298546987165612
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.27808410463144	0.0748454568838733	Inf	1	4.18987997302124	0.00115689244184736
"whole cortex seurat / whole cortex scvi"	0.806377207419681	0.0472916875146546	Inf	1	-3.66946761155315	0.00918720428133413
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0420442557452783	0.00243340123629122	Inf	1	-54.7544774829312	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.0353495963600594	0.00216717518614958	Inf	1	-54.5202373053981	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.0553296179447341	0.00315288138756138	Inf	1	-50.7943759860288	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	0.0349089255113915	0.00204774733206773	Inf	1	-57.1945024159735	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.84077112874163	0.0458830109127782	Inf	1	-3.17807852238305	0.0478697810426731
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.31598519141221	0.0681940018040564	Inf	1	5.29886130224494	5.17859531490306e-06
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.830290009719387	0.0433179901615504	Inf	1	-3.56474357033198	0.0134043298123659
