"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	1.17285095981877	0.095995676925466	12.2177476880486	2.49912941581951e-34	1.33286902177041e-33	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"cutoff"	-1.54861770011451	0.137233439125584	-11.2845506895543	1.56438879812407e-29	6.2575551924963e-29	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"methodscvi"	1.20921263792049	0.138286257896257	8.74427189162672	2.24458355261828e-18	5.98555614031541e-18	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.701174474866959	0.110860284763544	-6.32484822100635	2.53481611336944e-10	5.06963222673888e-10	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"referenceBrainAgingSpatialAtlas snRNAseq"	-4.9035563336919	0.140185956681953	-34.9789411846499	4.70341350956512e-268	7.52546161530418e-267	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.191205643141535	0.112351142900461	-1.70185757087436	0.0887820711723998	0.0947008759172265	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.320674767316613	0.110615778558013	-2.89899661239047	0.00374358938967762	0.00499145251957016	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"referencewhole cortex"	-0.737144823036438	0.108102611609046	-6.81893630564935	9.17170510005493e-12	2.09638973715541e-11	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"subsample_ref100"	-0.193091538604917	0.0597504868252837	-3.23163121950011	0.0012308579558927	0.00179033884493483	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"subsample_ref50"	-0.53376991109251	0.0591367345821648	-9.02602950372392	1.78013574801425e-19	5.6964343936456e-19	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"cutoff:methodscvi"	-5.96658192663954	0.221648442579078	-26.9191240742007	1.31180721247519e-159	1.04944576998015e-158	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	1.04073235337242	0.175282351505342	5.93746229688564	2.89467584710088e-09	5.14609039484601e-09	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"methodscvi:referenceBrainAgingSpatialAtlas snRNAseq"	-0.504886205186903	0.195565775842209	-2.58166953298754	0.00983236856027872	0.0121013766895738	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.141235514215322	0.167490461857937	-0.843245117654023	0.399091370039337	0.399091370039337	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.351876775696545	0.165646126794971	-2.12426805567317	0.0336477352903819	0.0384545546175793	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	0.548598620282257	0.162672457259756	3.37241245090589	0.00074512771629451	0.00119220434607122	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	1.71013939884658e-05	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	2911.64421824738	-5787.28843649476	-5696.40184935215
