"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.511248037597856	0.0143467450708021	Inf	1	-23.9076192111968	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.660844875413732	0.0188446987293803	Inf	1	-14.5264108371695	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.619269311039312	0.0175312318705256	Inf	1	-16.9276843473178	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.544158367839874	0.0178441316892776	Inf	1	-18.5567172249901	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.383184129721144	0.0125050316878429	Inf	1	-29.3934009304285	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.21343411052633	0.0394904178654831	Inf	1	5.94433379814461	7.75204250791361e-08
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.430028394359657	0.0140237890324485	Inf	1	-25.8776496194821	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.29261107488798	0.0353250752950702	Inf	1	9.39182901843573	7.46069872548105e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.21128936543014	0.0328283457222337	Inf	1	7.07274343177478	4.25790513958191e-11
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.06437253118203	0.0336891176462589	Inf	1	1.97100331161442	0.501665909254621
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.74950728715081	0.0235483922599074	Inf	1	-9.17737220739995	9.32587340685131e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.37347436330076	0.0749556283121659	Inf	1	27.3698472257649	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.841134562354867	0.026427122636969	Inf	1	-5.50643873609009	1.01875430402742e-06
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.937087256145565	0.0258833199587488	Inf	1	-2.3525142357825	0.265183273694328
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.823428293212072	0.0263689729479309	Inf	1	-6.06677659566926	3.64672541053324e-08
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.579839753590047	0.0184325334784493	Inf	1	-17.1443982902457	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.83618600320785	0.0585841247743336	Inf	1	19.046678105393	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.650725170699752	0.020682434304928	Inf	1	-13.5185108009958	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.878710373886637	0.0280254796532337	Inf	1	-4.05406764731629	0.00130375884899125
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.618768156100051	0.0196162375323036	Inf	1	-15.1417390800561	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.9594610759733	0.0622793895230328	Inf	1	21.1638177858844	0
"whole cortex seurat / whole cortex scvi"	0.694412570902223	0.0220080668323038	Inf	1	-11.5069004792098	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.704177593082426	0.0202622978593293	Inf	1	-12.1887690614231	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.22992823825031	0.0632556690103169	Inf	1	28.2715249075761	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.79026331262115	0.0227185443008292	Inf	1	-8.18799625476437	1.00697228333502e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	3.16671285788738	0.0899494950048955	Inf	1	40.5811196216737	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	1.12225001247469	0.0320362812046082	Inf	1	4.0402751088778	0.00138061913920351
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.354389571406667	0.010036904899089	Inf	1	-36.6277286878917	0
