"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.477941498741203	0.0322535729797602	Inf	0.415409264438955	0.54117284781437
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.626516208712389	0.0301761278814686	Inf	0.565752121034703	0.683533778754838
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.560743942371635	0.0322188703386937	Inf	0.496951695383282	0.622590236993756
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.659723401313986	0.0288958810188543	Inf	0.601034560387954	0.713888675025708
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.394822989087554	0.031783854404095	Inf	0.334522490368068	0.458504117652205
"whole cortex"	"seurat"	0.643913841774661	0.0295746591376046	Inf	0.584090343538778	0.699558596214088
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.223249655212942	0.0206211145387497	Inf	0.185442648902586	0.266245154063897
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.251429893505557	0.0225618816083746	Inf	0.209830090172698	0.298164972496585
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.207780745075735	0.0194758252747442	Inf	0.172180643653714	0.24853167229089
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.307034753888353	0.0262698554888253	Inf	0.258071898129369	0.360770001513673
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.361285383623591	0.0288597839589913	Inf	0.306844664700363	0.419538874044189
"whole cortex"	"scvi"	0.196654534519528	0.018487983170631	Inf	0.162914119256857	0.235417557417963
