"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	0.893650153922791	0.206417469699259	4.32933392326143	1.49561009302434e-05	1.99414679069912e-05	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"cutoff"	-0.466278763484867	0.0536804348584784	-8.6861957194302	3.74778980714636e-18	5.99646369143417e-18	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"methodscvi"	-1.57671148748955	0.0502664818079534	-31.3670547605359	5.69594561575459e-216	2.27837824630184e-215	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.406549809829739	0.045821551033639	-8.87245849734067	7.15485129825873e-19	1.27197356413488e-18	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"referenceBrainAgingSpatialAtlas snRNAseq"	0.0672863077386466	0.0450425586155202	1.49383848979356	0.135217838668225	0.154534672763686	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-2.64379872791196	0.0462852308864283	-57.1197048665295	0	0	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-2.64420230879142	0.0463235326380185	-57.0811887222366	0	0	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"referencewhole cortex"	-1.50373544248557	0.0465546711532916	-32.3004202421319	6.90043599784981e-229	3.68023253218656e-228	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"subsample_ref100"	-0.0226284628265872	0.0216856692812403	-1.04347541840281	0.296728159860026	0.316510037184028	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"subsample_ref50"	-0.0448925991946964	0.0217926384383891	-2.05998917118798	0.039399576055523	0.0484917859144898	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"cutoff:methodscvi"	-0.684993750490335	0.0747807149674081	-9.16003211240863	5.18818762132026e-20	1.03763752426405e-19	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	0.469498565956769	0.0632906672335605	7.41813266439721	1.18783092011798e-13	1.72775406562615e-13	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"methodscvi:referenceBrainAgingSpatialAtlas snRNAseq"	0.00584867188355546	0.0626014799873504	0.0934270545159201	0.925564298115667	0.925564298115667	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	1.73254701291697	0.0624528991017371	27.7416587193913	2.19689438671526e-169	5.85838503124071e-169	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	1.73320250884502	0.0624669438820908	27.7459148972699	1.9519116289198e-169	5.85838503124071e-169	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	1.31122916464462	0.0634265027445231	20.6732061189964	6.0369691676404e-95	1.37987866688923e-94	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.641708472066562	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	117002.809128563	-233969.618257126	-233828.684994455
