"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.50162793533488	0.068806921072485	Inf	1	8.87245849734067	8.69304628281498e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	0.934927486039798	0.0421115260912086	Inf	1	-1.49383848979356	0.942672656439387
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	14.0665371911652	0.651072921665614	Inf	1	57.1197048665295	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	14.0722153223313	0.651874725773238	Inf	1	57.0811887222366	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	4.49846146876052	0.209424394373899	Inf	1	32.3004202421319	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	4.83901645107161	0.243240332406179	Inf	1	31.3670547605359	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	4.54379575153458	0.224769167702124	Inf	1	30.6012997152341	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	4.49774656431744	0.22185633542368	Inf	1	30.4823662553248	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	12.0367347446003	0.594882597252318	Inf	1	50.3409467026834	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	12.0337028918829	0.594524953363418	Inf	1	50.35344327337	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	5.86626277203698	0.288666931019528	Inf	1	35.953880396791	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq seurat"	0.622609278929871	0.0283352583427107	Inf	1	-10.411578391911	1.2667644710973e-13
