"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	9.99934241477322e-13	1.31757226184729e-16	Inf	1	-209698.326970113	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.999975690135107	0.000131921856982263	Inf	1	-0.184272492533943	0.999999995647823
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999937527773286	0.000131780591619153	Inf	1	-0.474047615939667	0.999981885658703
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.999921248611794	0.000131688772985103	Inf	1	-0.597987857648545	0.999869715246696
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.999924834544607	0.000145655194124202	Inf	1	-0.516031239747034	0.999962527042166
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.999976686649076	0.000145850605722964	Inf	1	-0.159842182692982	0.99999999878083
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.999951086630504	0.000145779021465358	Inf	1	-0.335522715998286	0.999999107762271
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999973237462033	0.000145843531605918	Inf	1	-0.183499258090754	0.999999995808383
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.99998486157564	0.000145863723447682	Inf	1	-0.103783925267584	0.999999999974686
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1000041451383.57	131880273.865716	Inf	1	209524.95094423	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1000003286512.08	131945124.081576	Inf	1	209413.689247414	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	999987006280.025	131938154.580145	Inf	1	209421.218452453	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	999990592448.659	145866789.259353	Inf	1	189424.555846252	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1000042447963.07	145809867.702825	Inf	1	189508.68607654	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1000016846260.97	145861537.92094	Inf	1	189436.528886051	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1000038998549.2	145819642.867584	Inf	1	189495.304895698	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	1000050623427.24	145784132.127799	Inf	1	189543.746046384	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999961836710434	0.000131883084401034	Inf	1	-0.289366612189255	0.999999758330834
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	0.999945557153189	0.000131822566749682	Inf	1	-0.412989718791193	0.999994504863304
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.999949143173177	0.000145770927361618	Inf	1	-0.348872950957034	0.999998742683641
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.00000099653819	0.000145873337895311	Inf	1	0.00683153416168457	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.999975395897275	0.000145847148652096	Inf	1	-0.168695790554595	0.999999998024646
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999997547267301	0.000145872464506372	Inf	1	-0.0168142061621883	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	1.00000917166349	0.000145872145178084	Inf	1	0.0628749617906726	1
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.99998371982145	0.000131930368455881	Inf	1	-0.123398776324612	0.999999999880141
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.999987305978297	0.000145860486404966	Inf	1	-0.0870279638166293	0.999999999994913
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.00003916132229	0.000145821478197219	Inf	1	0.268561871433321	0.999999875233245
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.00001355970432	0.000145864388186875	Inf	1	0.0929616640787242	0.999999999990586
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.00003571191975	0.00014583004827663	Inf	1	0.244891624432939	0.999999945021197
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	1.00004733675959	0.000145798505440558	Inf	1	0.324680145456659	0.99999933186671
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.00000358621523	0.000145867043443891	Inf	1	0.0245855511827187	1
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.00005544240345	0.000145769857552176	Inf	1	0.380352572750585	0.999997319471682
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.00002984036868	0.000145841206079356	Inf	1	0.204611678014405	0.999999988911892
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.00005199294476	0.000145782326086705	Inf	1	0.356657063724906	0.999998473956419
"whole cortex seurat / whole cortex scvi"	1.00006361797385	0.000145737907196207	Inf	1	0.4365370592575	0.99999110824898
