"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.76000177324952	0.0742610999282254	Inf	0.587761392212406	0.875518559778005
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.858430819339305	0.0494935594118415	Inf	0.731863394435648	0.930896188037713
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.865671415629326	0.0473643642793338	Inf	0.743624709972493	0.934718628914865
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.802226291923905	0.0646009738421643	Inf	0.646166937979909	0.900096909651702
"whole cortex"	"seurat"	0.810908688246598	0.0624710870241011	Inf	0.658678210954681	0.9050329560281
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.825351735611544	0.0587353918813397	Inf	0.680138301007905	0.913066381766032
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.915528147158839	0.0315161907744394	Inf	0.829820583034445	0.960143958367095
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.881439321153008	0.0425686348731392	Inf	0.769902427900976	0.942918630617091
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.847475035410326	0.052648145937654	Inf	0.714356631065015	0.925063960905025
"whole cortex"	"scvi"	0.88774049186905	0.0405989922344705	Inf	0.780640768188113	0.946156591823902
