"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.95996359820564	0.0100763766981596	Inf	0.934822892789741	0.975659303750674
"Dissection Angular gyrus AnG"	"seurat"	0.975317576373637	0.00631255397961871	Inf	0.959407148031144	0.985088811058282
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.973322100753226	0.00680866268561223	Inf	0.956184040258224	0.983869905024048
"Dissection Primary auditory cortexA1"	"seurat"	0.975424308010147	0.00628596457621558	Inf	0.959579766348243	0.985153956446517
"Dissection Primary somatosensory cortex S1"	"seurat"	0.975749836353549	0.00620481404125525	Inf	0.960106450633794	0.985352593078341
"Dissection Primary visual cortexV1"	"seurat"	0.974381401790203	0.00654565621867164	Inf	0.957893677765901	0.984517320936879
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.970846830811363	0.00742157665441368	Inf	0.952196409690124	0.982355681180398
"whole cortex"	"seurat"	0.973557161070168	0.00675042309881536	Inf	0.95656297987526	0.984013700747391
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.969975576376694	0.00763569553779878	Inf	0.950798605945071	0.981820950046174
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.971728978137579	0.0072036121434365	Inf	0.953615730497284	0.982895796016735
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.954524714092991	0.0113781865001848	Inf	0.926237937417345	0.972288428712147
"Dissection Angular gyrus AnG"	"scvi"	0.984062867404744	0.00411210493038085	Inf	0.973638546086211	0.990405636112817
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.982063735923681	0.00461815532666302	Inf	0.970372339248691	0.989192961644932
"Dissection Primary auditory cortexA1"	"scvi"	0.984844859108692	0.0039134555385428	Inf	0.974918952494792	0.990879305428567
"Dissection Primary somatosensory cortex S1"	"scvi"	0.984707906446251	0.00394821503021682	Inf	0.974694787316786	0.990796308058449
"Dissection Primary visual cortexV1"	"scvi"	0.980806046915122	0.00493572029201867	Inf	0.968321073634028	0.988429365974887
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.964981893710519	0.00885845838204227	Inf	0.942807734842737	0.978752602007646
"whole cortex"	"scvi"	0.986370108850952	0.00352511451810353	Inf	0.977420048071833	0.99180236947235
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.98439457984062	0.00402747079879429	Inf	0.974182828502938	0.990606113276946
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.985771967076228	0.00367756258471308	Inf	0.976438578622755	0.991440529341066
