"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.0160483580612736	0.0022919555897164	Inf	0.0121230562698102	0.0212173285680439
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.0160483434976255	0.00229195421081106	Inf	0.0121230442328166	0.0212173111342839
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.337536745019549	0.024041726611965	Inf	0.292137990967355	0.386141984850047
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.0160483570113876	0.00229195549031182	Inf	0.0121230554020694	0.021217327311253
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.016048328506573	0.00229195279143763	Inf	0.0121230318425706	0.0212172931888872
"whole cortex"	"seurat"	0.0175583738188884	0.00251186416776523	Inf	0.0132566659387419	0.0232231077370889
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.0195330470772066	0.00274988341761382	Inf	0.0148127405446966	0.0257182845031913
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.0195330475001951	0.00274988345646916	Inf	0.0148127408961445	0.0257182850065855
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.0933767600973976	0.012174981101794	Inf	0.0720942615773718	0.120128564864269
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.0195330727233071	0.00274988577349371	Inf	0.0148127618531618	0.0257183150244817
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.019533011487619	0.00274988014831143	Inf	0.0148127109745331	0.025718242148203
"whole cortex"	"scvi"	0.0917405200498538	0.012072936273501	Inf	0.0706631314827814	0.118304539249453
