"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.00000469888076	0.124789512823972	Inf	1	3.76545407666618e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.0269274964819042	0.00398177723788357	Inf	1	-24.4444429275889	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.474117052562129	0.0605909519220292	Inf	1	-5.83971762890863	2.34292087175625e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.273761589855058	0.0359629743242487	Inf	1	-9.86173991713177	9.48130463029884e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.822128084249726	0.110236167806166	Inf	1	-1.4606934364894	0.907482572986109
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.822133320815604	0.110236984284157	Inf	1	-1.46064441866042	0.907500185832327
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.146258411688092	0.0215863481718847	Inf	1	-13.0250973432628	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.19994918734351	0.0294651228005028	Inf	1	-10.9233079071596	9.54791801177635e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.171895864982427	0.0251483340831465	Inf	1	-12.0360122332697	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.0269273699534036	0.00398176080672571	Inf	1	-24.4444607156632	0
