"effect"	"component"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	"(Intercept)"	-2.15555172402688	0.12888582020601	-16.7245063931895	8.6893108068837e-63	4.34465540344185e-62	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
"fixed"	"cond"	"methodscvi"	-1.20415886269029e-06	0.156255750307694	-7.70633311298366e-06	0.999993851235789	0.999993851235789	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	3.3427247855535	0.184780672892652	18.0902295311775	3.80499049760294e-73	3.80499049760294e-72	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	1.49084140945955	0.16976780459676	8.78164981281737	1.61093986609323e-18	4.02734966523307e-18	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
"fixed"	"cond"	"referencewhole cortex"	1.88449841075759	0.168322324571073	11.1957722515998	4.2765952449081e-29	1.4255317483027e-28	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
"fixed"	"cond"	"subsample_ref100"	-0.273125851285672	0.107155302438101	-2.54887854423671	0.0108069930135694	0.0135087412669618	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
"fixed"	"cond"	"subsample_ref50"	-0.626520489913683	0.111544520658617	-5.61677513350164	1.94554349272679e-08	3.89108698545358e-08	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-1.24599775250226	0.244741560778238	-5.09107545338925	3.56038300117683e-07	5.93397166862805e-07	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	0.749515708596114	0.243363308923518	3.07982214702573	0.00207124239391733	0.00295891770559618	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
"fixed"	"cond"	"methodscvi:referencewhole cortex"	0.194668188304716	0.238571453316513	0.8159743573614	0.414514801943971	0.460572002159968	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102529	-4940.76738396066
