"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.0353405310414842	0.00653024710622813	Inf	1	-18.0902295312302	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.225183104610841	0.0382288413020224	Inf	1	-8.78164981283911	6.22835116814713e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.151905234354695	0.0255690421610548	Inf	1	-11.1957722516293	1.95399252334028e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.00000120416441	0.156255938465178	Inf	1	7.70636400010934e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.122858028647091	0.0215948329857261	Inf	1	-11.9287610199199	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.106420621058747	0.0189169388558538	Inf	1	-12.6035226718048	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.125034523112425	0.0220888329293639	Inf	1	-11.7691801307957	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	6.37180874125834	1.21359594360456	Inf	1	9.72304393881292	9.33697563709757e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	4.29832913875521	0.768839591341764	Inf	1	8.1524637756743	1.06914477271403e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	28.2961566986803	5.22858357935958	Inf	1	18.0902336111524	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	3.47640584412483	0.65484424399561	Inf	1	6.61469974645263	1.04188746519185e-09
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	3.0112909433598	0.567117515260767	Inf	1	5.85337837418832	1.34446425992252e-07
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	3.53799219840964	0.671646503550078	Inf	1	6.65597638448001	7.87615750397208e-10
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.674585398479232	0.120586383583839	Inf	1	-2.20219942909298	0.350230642264185
