"effect"	"component"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	"(Intercept)"	-2.15555172402576	0.128885820205876	-16.7245063931982	8.68931080561635e-63	4.34465540280818e-62	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
"fixed"	"cond"	"methodscvi"	-1.20416368898029e-06	0.156255750307564	-7.70636400010934e-06	0.999993851211144	0.999993851211144	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	3.34272478556273	0.184780672892624	18.0902295312302	3.80499049396435e-73	3.80499049396435e-72	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
"fixed"	"cond"	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	1.49084140946158	0.169767804596571	8.78164981283911	1.61093986578167e-18	4.02734966445419e-18	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
"fixed"	"cond"	"referencewhole cortex"	1.88449841075953	0.168322324570803	11.1957722516293	4.27659524348395e-29	1.42553174782798e-28	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
"fixed"	"cond"	"subsample_ref100"	-0.273125851276695	0.107155302438057	-2.548878544154	0.0108069930161323	0.0135087412701653	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
"fixed"	"cond"	"subsample_ref50"	-0.626520489912916	0.111544520658578	-5.61677513349675	1.94554349278188e-08	3.89108698556376e-08	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-1.24599775250134	0.244741560778234	-5.09107545338556	3.56038300124619e-07	5.93397166874364e-07	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
"fixed"	"cond"	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	0.749515708611723	0.243363308923359	3.07982214709187	0.0020712423934574	0.00295891770493914	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
"fixed"	"cond"	"methodscvi:referencewhole cortex"	0.194668188316619	0.238571453316268	0.815974357412127	0.414514801914958	0.460572002127731	"f1_score ~ method + reference + subsample_ref + method:reference"	"all"	2506.92453551264	-4991.84907102528	-4940.76738396066
