"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.302804640737488	0.0943001223521775	0.152988927533963	0.510846447571648
0.05	"seurat"	0.30280880616549	0.0943003959243822	0.152992039186194	0.510850307929594
0.1	"seurat"	0.302812971625906	0.094300669526078	0.152995150834284	0.510854168394223
0.15	"seurat"	0.302817137118734	0.0943009431572663	0.152998262478232	0.510858028965535
0.2	"seurat"	0.302821302643974	0.0943012168179485	0.153001374118034	0.510861889643531
0.25	"seurat"	0.302825468201626	0.0943014905081262	0.153004485753686	0.510865750428212
0.5	"seurat"	0.302846296476048	0.0943028594014979	0.153020043869595	0.510885055951936
0.75	"seurat"	0.302867125560698	0.0943042290324763	0.153035601881288	0.510904364142946
0	"scvi"	0.302839871447529	0.0943024394154156	0.153015241792432	0.510879105933334
0.05	"scvi"	0.302837572965361	0.0943022883496436	0.153013524894907	0.510876975480875
0.1	"scvi"	0.302835274493061	0.0943021373267356	0.153011807955262	0.510874845139665
0.15	"scvi"	0.302832976030627	0.0943019863466904	0.153010090973499	0.510872714909705
0.2	"scvi"	0.302830677578061	0.0943018354095073	0.15300837394962	0.510870584790993
0.25	"scvi"	0.302828379135362	0.0943016845151853	0.153006656883628	0.510868454783529
0.5	"scvi"	0.30281688706988	0.0943009306864568	0.152998070922027	0.510857806414901
0.75	"scvi"	0.302805395251093	0.0943001779291108	0.152989483907882	0.510847160827355
