"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.05541274593735	0.033114131546373	Inf	1	1.71891672379142	0.674885803073135
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.652616464675446	0.0206326619969603	Inf	1	-13.4987089931921	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	1.60477767759538	0.0506137285722558	Inf	1	14.9966453313792	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.70634691174299	0.0609786563757616	Inf	1	14.9526847052292	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.950565461244554	0.0361125170412425	Inf	1	-1.33449586148907	0.885838365224026
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.911671330248729	0.0332367079894492	Inf	1	-2.536577284434	0.180035290503962
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.891779940255713	0.0326704707228769	Inf	1	-3.12639513565736	0.0375662523423602
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.618351888574013	0.0196129282777091	Inf	1	-15.1553228080672	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.52052141095767	0.0469550457793088	Inf	1	13.5699905930041	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.61675791609616	0.056193670342005	Inf	1	13.8223300493958	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.900657553079218	0.0332969563570184	Inf	1	-2.83016711748255	0.0876369418188776
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.863805495772215	0.0306903942924483	Inf	1	-4.12075963590365	0.000985425784850058
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.844958471165411	0.0300695587579097	Inf	1	-4.73396684510369	6.00518695335062e-05
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	2.45899048592568	0.0777135665652035	Inf	1	28.4696609123791	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.61462436837474	0.0939764131866322	Inf	1	26.7404218138823	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.45654532592475	0.0553725037818766	Inf	1	9.89226060950814	7.33857419277228e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.39694809983397	0.051149502826857	Inf	1	9.12981856132172	9.91429160990265e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	1.36646865123025	0.0501533228178	Inf	1	8.50695805355582	7.56061879769732e-14
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.06329177902064	0.0369810258286584	Inf	1	1.76451935789261	0.644298060996847
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.5923346732171	0.0219419647540179	Inf	1	-14.1371059959658	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.568098212591536	0.0202723252211564	Inf	1	-15.8461035134874	0
"whole cortex seurat / whole cortex scvi"	0.55570310623461	0.019827212124008	Inf	1	-16.4666269355467	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.55707632176248	0.0171892105949434	Inf	1	-18.9606838369553	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.534282521317706	0.015667817098632	Inf	1	-21.3753189253063	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.522625225924768	0.0153690772633783	Inf	1	-22.0655163880311	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.959083164093821	0.0302125028694024	Inf	1	-1.32620874883336	0.889142763266043
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.938157314371727	0.0296318617440628	Inf	1	-2.02112649654526	0.46737806476796
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	0.978181402295947	0.0294192895807709	Inf	1	-0.733492281564148	0.996001245924013
