method	cutoff	reference	key	weighted_f1_mean	weighted_f1_std	weighted_f1_count
scvi	0.0	Dissection Angular gyrus AnG	class	0.9484154338793488	0.08563849493439198	1353
scvi	0.0	Dissection Angular gyrus AnG	family	0.9769791866918519	0.08074340841982934	1353
scvi	0.0	Dissection Angular gyrus AnG	subclass	0.930718565161574	0.10313812080804474	1353
scvi	0.0	Dissection Anterior cingulate cortex ACC	class	0.9513421884963793	0.06262553312691613	1353
scvi	0.0	Dissection Anterior cingulate cortex ACC	family	0.9812745768827116	0.05335387471132907	1353
scvi	0.0	Dissection Anterior cingulate cortex ACC	subclass	0.9333851427681978	0.0873033832922391	1353
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	class	0.9200793136669073	0.11090954611811116	1353
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	family	0.9464498342122417	0.10848505793168753	1353
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.902560611530618	0.12031555767092889	1353
scvi	0.0	Dissection Primary auditory cortexA1	class	0.9483821636008539	0.07693529159450804	1353
scvi	0.0	Dissection Primary auditory cortexA1	family	0.9795123679398525	0.0694337287621259	1353
scvi	0.0	Dissection Primary auditory cortexA1	subclass	0.930969257401422	0.09371341375221572	1353
scvi	0.0	Dissection Primary somatosensory cortex S1	class	0.9508920289342997	0.07236013849082801	1353
scvi	0.0	Dissection Primary somatosensory cortex S1	family	0.9804886983613585	0.06421451627957386	1353
scvi	0.0	Dissection Primary somatosensory cortex S1	subclass	0.9307137625900428	0.09743591168220793	1353
scvi	0.0	Dissection Primary visual cortexV1	class	0.9477394131218844	0.07662326388515107	1353
scvi	0.0	Dissection Primary visual cortexV1	family	0.9788203677219446	0.06971715058292195	1353
scvi	0.0	Dissection Primary visual cortexV1	subclass	0.9270625399750064	0.0996934356949005	1353
scvi	0.0	Human Multiple Cortical Areas SMART-seq	class	0.9357747865864436	0.057132514260367924	1353
scvi	0.0	Human Multiple Cortical Areas SMART-seq	family	0.9773098064499196	0.03915779833986263	1353
scvi	0.0	Human Multiple Cortical Areas SMART-seq	subclass	0.9165631410369753	0.07308926753745161	1353
scvi	0.0	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.9533576008663089	0.061735889503719034	1353
scvi	0.0	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.9823727096320541	0.05196157047328736	1353
scvi	0.0	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9357657449946961	0.0880362614320564	1353
