"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	-2.88595719689596	0.243282971640232	-11.8625532129874	1.85238933872866e-32	3.70477867745732e-32	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"cutoff"	-0.449536812378728	0.106045484878575	-4.23909431781523	2.24423360631414e-05	2.416866960646e-05	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"methodscvi"	0.463101607580098	0.081728559253229	5.66633759130902	1.45881971530843e-08	1.85667963766528e-08	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	1.997347227855	0.0807236834041759	24.7430139907574	3.68641908958756e-135	1.72032890847419e-134	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	3.24871922887923	0.0864436196249417	37.5819435023042	0	0	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	1.4920239625737	0.0802039072379805	18.6028837491243	3.04479409676226e-77	1.06567793386679e-76	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"referencewhole cortex"	2.61046662377328	0.0856421753689501	30.4810872975527	4.64154071409276e-204	3.24907849986493e-203	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"subsample_ref100"	0.438873160563209	0.0451501372471308	9.72030623430938	2.4703740857832e-22	3.84280413344053e-22	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"subsample_ref50"	0.469636068406408	0.044913343657647	10.4564931078439	1.36826443899591e-25	2.39446276824285e-25	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"cutoff:methodscvi"	-2.39902290615798	0.15012253977178	-15.9804311185051	1.74931879778838e-57	4.89809263380746e-57	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.472583748878832	0.110632536053214	-4.271652496979	1.94029771567428e-05	2.26368066828667e-05	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-1.43455156792701	0.114352900322243	-12.5449513207316	4.23674620822304e-36	9.88574115252043e-36	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.120883852468499	0.110221409605174	-1.09673658594568	0.272756558238704	0.272756558238704	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	-0.659486877363523	0.114449664052526	-5.76224388968808	8.3002937937848e-09	1.16204113112987e-08	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.518681164943461	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	14905.8125913879	-29779.6251827757	-29678.7018873109
