"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.612220819405297	0.0612044953331603	Inf	0.487844685058177	0.723511017013746
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.771700322306737	0.0454236129059658	Inf	0.67097680768302	0.848549292510509
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.776561194860058	0.0447407256604048	Inf	0.67707441924259	0.85209356395116
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.66378233917782	0.0575597508197123	Inf	0.543563261295995	0.765970252636994
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.6724677904852	0.0567892318556646	Inf	0.553302220501071	0.772891978350052
"whole cortex"	"seurat"	0.686786038736433	0.0554622771343878	Inf	0.56949640486067	0.784227700169563
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.546606339074505	0.0638980203211254	Inf	0.421072097711067	0.666480623730791
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.64003956329726	0.0593983325476879	Inf	0.517548423237342	0.746654651764311
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.786607113429153	0.0432932537044117	Inf	0.689778295137374	0.859374537598989
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.591555814380711	0.0623240157327085	Inf	0.466260851145058	0.705985066537382
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.723521051025185	0.0515801347673729	Inf	0.612211044813524	0.812657935449752
"whole cortex"	"scvi"	0.771394150673551	0.0454794048094008	Inf	0.670561493857246	0.848344402661401
