"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.986062242889734	0.00402208445846601	Inf	0.975529864117844	0.992098020552555
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.973640086550572	0.00747312751046151	Inf	0.954283305048717	0.984930489374841
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.980161900407811	0.00567516776043011	Inf	0.965379327705418	0.988706350137118
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.980095761997996	0.00569353629638546	Inf	0.965266217048621	0.988668180010314
"whole cortex"	"seurat"	0.930582436087295	0.0187872166918368	Inf	0.883464556071796	0.959522355820462
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.987869134415404	0.00350659673195459	Inf	0.978674277246489	0.993127351911338
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.986150345928771	0.00398842072827864	Inf	0.975712154248077	0.992138658184914
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.966877311733232	0.00932517899393767	Inf	0.942845943284857	0.981007831037914
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.965010978155279	0.00982649839254836	Inf	0.939726751877305	0.979915332690577
"whole cortex"	"scvi"	0.966268673325542	0.00948958073172015	Inf	0.941825498174657	0.980652539270211
