"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.18401339916535	0.0970982435388049	Inf	1	2.05968225811881	0.556312784244059
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.20939346620399	0.0996009664965906	Inf	1	2.30849803742908	0.383239033198007
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.62165552075205	0.132172739837284	Inf	1	5.93152109592748	1.34584199895649e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	3.70674366729802	0.295198011310483	Inf	1	16.4513445788884	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	3.31161742366639	0.318983611982626	Inf	1	12.4315235925024	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	75.5168940384405	8.64812525727447	Inf	1	37.7610122221921	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	9.20267589214594	0.938205179983104	Inf	1	21.7705967943039	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	8.02023214423219	0.805243939419017	Inf	1	20.7364014600356	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	79.8292132755402	9.16277807190435	Inf	1	38.1590748745347	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.02143562484726	0.0822120023496479	Inf	1	0.263510716727692	0.999999894578322
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.36962598725252	0.109014417573794	Inf	1	3.9517617783883	0.0031053681719091
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	3.13066023569583	0.243372413157616	Inf	1	14.6805749835709	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	2.7969425227796	0.264618917365319	Inf	1	10.8712202118382	9.53681578153009e-14
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	63.7804387109763	7.1747997241426	Inf	1	36.9398747777371	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	7.77244235465004	0.778260810464715	Inf	1	20.4790594467248	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	6.77376805860973	0.667574266077123	Inf	1	19.4114850439696	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	67.4225590114219	7.60107156322948	Inf	1	37.3519736817747	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.34088331553673	0.10712723538633	Inf	1	3.671516468416	0.00911831990601097
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	3.06496088401458	0.239502130038664	Inf	1	14.3333291946938	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	2.73824649810687	0.259346594718377	Inf	1	10.6355138693274	9.83657599817889e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	62.4419563597206	7.01898745250024	Inf	1	36.7787910640741	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	7.60933157761391	0.762212013187322	Inf	1	20.2597040444668	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	6.63161524214769	0.653514579419077	Inf	1	19.1977517956517	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	66.0076439193161	7.43615057171851	Inf	1	37.1908664370399	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	2.28577747854797	0.176274117486773	Inf	1	10.7200449233974	1.01807451358127e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	2.04212138847504	0.191302496610574	Inf	1	7.62171204490433	1.18816068095384e-12
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	46.5677778492803	5.17165988892804	Inf	1	34.5851416022289	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	5.67486483681697	0.562092513676343	Inf	1	17.527062526199	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	4.94570643493555	0.481765500942872	Inf	1	16.4100785787758	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	49.226985789509	5.47876096997956	Inf	1	35.0097575494336	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.893403407654663	0.0829385407516224	Inf	1	-1.21417378284354	0.970339520360289
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	20.3728395639204	2.24035384946877	Inf	1	27.4098961650874	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	2.48268472765858	0.244290133545418	Inf	1	9.2414941351245	1.09134923320653e-13
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.1636867461295	0.209258330308392	Inf	1	7.98038883597977	2.00728322852228e-13
"whole cortex seurat / whole cortex scvi"	21.5362108742012	2.37488780894404	Inf	1	27.8373050238536	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	22.8036286736387	2.52751348929193	Inf	1	28.2115666159248	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	2.77890671379467	0.253733235817765	Inf	1	11.1936564682381	2.44249065417534e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.42184742927	0.220814895218917	Inf	1	9.70133050744	1.19793064357054e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	24.1058078463541	2.68150606228001	Inf	1	28.6091449796267	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.121862478711869	0.0137042854729114	Inf	1	-18.7170438469023	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.106204475784579	0.0118354473311327	Inf	1	-20.1219053551122	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	1.05710403336907	0.124684015130488	Inf	1	0.470824513207722	0.999982918354258
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.871510877730366	0.0836803549152182	Inf	1	-1.43231010145773	0.917318859924628
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	8.67456533416229	0.977833515558812	Inf	1	19.1653171799552	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	9.95347913126804	1.11226656007714	Inf	1	20.5637038827453	0
