"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	0.387118736492387	0.0459723014333524	Inf	1	-7.99144029747152	2.4935609133081e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	0.12735499132966	0.0153473357587835	Inf	1	-17.1007024532956	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.120960713201822	0.0145638597575232	Inf	1	-17.5437037351992	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.266170029261954	0.0329120584926521	Inf	1	-10.7045253743372	1.09245945623115e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.172862921186733	0.0209046373247167	Inf	1	-14.514422680181	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.816526888984074	0.102363692817958	Inf	1	-1.61684547013223	0.903365559813132
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.272189262190203	0.0361856748513367	Inf	1	-9.78808210159086	1.2756462552943e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	0.159541311511124	0.0212817149636406	Inf	1	-13.7597219515709	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.118201484309103	0.0156567181928073	Inf	1	-16.1210838760135	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.21081526674022	0.028263669593664	Inf	1	-11.6117803822529	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.185224346305303	0.0246975319067217	Inf	1	-12.6459186166478	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq seurat"	0.328981729181078	0.0399714133575943	Inf	1	-9.15020047448924	1.44217970898808e-13
