"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	2.58146261688434	0.285211637028337	Inf	1	8.58361166088024	1.07358566481253e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	184.977795974192	26.3640830559939	Inf	1	36.626637458996	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.55497008367448	0.174119372985383	Inf	1	3.94241799934729	0.00460945627171239
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.72736359884069	0.190126005666337	Inf	1	4.96602542195594	4.38489961125388e-05
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	2.645355666979	0.28447788094323	Inf	1	9.04610438281964	1.61648472385423e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.18097714714515	0.0257101553420873	Inf	1	-12.0325812388889	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.177379199830494	0.0260685258417199	Inf	1	-11.7678768017917	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	87.0701195054279	12.7678013575029	Inf	1	30.4607888591536	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.303811154999248	0.0394087232181986	Inf	1	-9.1843905970274	1.39555034195382e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.523524949168459	0.0666406878661641	Inf	1	-5.08413045876929	2.38235931760977e-05
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.348114437415015	0.0448300377804695	Inf	1	-8.19403085109869	1.5665246877461e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq seurat"	71.6561978330903	9.67841384634287	Inf	1	31.6277706580528	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.60236010140299	0.0647995794897505	Inf	1	-4.71200955120683	0.000154978478833612
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.669141434604815	0.0704749348975504	Inf	1	-3.81460655324208	0.00757421951987003
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.02475071677458	0.105365591609749	Inf	1	0.237786540734118	0.99999999917375
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.070106437320242	0.0097637136894112	Inf	1	-19.0833872053752	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.068712674229844	0.00993152181670335	Inf	1	-18.526897220859	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq scvi"	33.7289871780192	4.67564829732349	Inf	1	25.3805743182309	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.117689542746867	0.0148600976492039	Inf	1	-16.94611452639	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.202801677523543	0.0249804773680579	Inf	1	-12.9531351111877	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.134851628351359	0.0168711962644651	Inf	1	-16.0146347709867	0
"BrainAgingSpatialAtlas snRNAseq seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.00840625262878271	0.00116645637832634	Inf	1	-34.4390312334745	0
"BrainAgingSpatialAtlas snRNAseq seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.0093382213240431	0.00127363747288782	Inf	1	-34.2667994574408	0
"BrainAgingSpatialAtlas snRNAseq seurat / whole cortex seurat"	0.014300936245062	0.00191838871465866	Inf	1	-31.6631499464147	0
"BrainAgingSpatialAtlas snRNAseq seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.000978372275396774	0.000167839035454654	Inf	1	-40.3943479097023	0
"BrainAgingSpatialAtlas snRNAseq seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.000958921577026697	0.000169500044092145	Inf	1	-39.3169130421886	0
"BrainAgingSpatialAtlas snRNAseq seurat / BrainAgingSpatialAtlas snRNAseq scvi"	0.470705789561771	0.0699625634995746	Inf	1	-5.06967104542997	2.56911054764553e-05
"BrainAgingSpatialAtlas snRNAseq seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.00164241958554656	0.000262075553173519	Inf	1	-40.181208314982	0
"BrainAgingSpatialAtlas snRNAseq seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.00283020427620136	0.000438701600196364	Inf	1	-37.8525144215614	0
"BrainAgingSpatialAtlas snRNAseq seurat / whole cortex scvi"	0.00188192553371965	0.000297259574109058	Inf	1	-39.7294118467882	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.11086612982215	0.119242027807759	Inf	1	0.979490840036019	0.998119822299097
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.70122608450954	0.178208929937641	Inf	1	5.07238974357994	2.53295469999637e-05
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.116386256587967	0.0163506953613171	Inf	1	-15.3099489755624	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.114072419587223	0.0166028179559436	Inf	1	-14.9156787726309	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / BrainAgingSpatialAtlas snRNAseq scvi"	55.9947232551745	7.99206811180954	Inf	1	28.2021091759965	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.19538070744186	0.0249679212622702	Inf	1	-12.7771409947336	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.336678470322298	0.0421113714127861	Inf	1	-8.70352179224871	9.76996261670138e-14
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.223872112441161	0.0283778452449025	Inf	1	-11.8072736415577	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	1.53144113303905	0.157112189133703	Inf	1	4.15444732640728	0.00193651059845057
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.104770731111048	0.0145658392661082	Inf	1	-16.2270609025624	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.102687818563238	0.0148097294176951	Inf	1	-15.7817751160012	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / BrainAgingSpatialAtlas snRNAseq scvi"	50.4063646842301	7.07292181599602	Inf	1	27.9373750985222	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.17588141558798	0.0221874337763941	Inf	1	-13.7768198077537	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.303077446763276	0.0373575598946642	Inf	1	-9.68488913617856	1.46105350040671e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.201529335021677	0.0252033253246869	Inf	1	-12.8083806701764	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.0684131625112725	0.00947630231341478	Inf	1	-19.3637873635235	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.0670530628620769	0.00963745044411753	Inf	1	-18.8011910012282	0
"whole cortex seurat / BrainAgingSpatialAtlas snRNAseq scvi"	32.9143338237244	4.570451098455	Inf	1	25.16155620756	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.11484699724563	0.0144065193856188	Inf	1	-17.2523729497978	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.197903425880848	0.024239656757628	Inf	1	-13.2262113394985	0
"whole cortex seurat / whole cortex scvi"	0.131594568458373	0.0163614969371819	Inf	1	-16.3113236141836	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.980119327929455	0.133639335953331	Inf	1	-0.147274966490714	0.999999999995644
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / BrainAgingSpatialAtlas snRNAseq scvi"	481.111128553677	79.5663303010068	Inf	1	37.344811583836	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.6787266226248	0.202939924657018	Inf	1	4.28520932715117	0.00110504636472986
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.89276827172314	0.353841649721805	Inf	1	8.68393739701463	9.9475983006414e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	1.92352704695811	0.233637620302679	Inf	1	5.38567128745977	4.70155351284252e-06
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / BrainAgingSpatialAtlas snRNAseq scvi"	490.869953120958	83.6897632970566	Inf	1	36.3427746602167	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.71277779632321	0.213705529075446	Inf	1	4.31282235965922	0.000979142450807879
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.9514449815353	0.373439019772292	Inf	1	8.55382969447689	1.08690834110803e-13
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	1.96254373538541	0.246226873549297	Inf	1	5.37402082267704	5.01440413314125e-06
"BrainAgingSpatialAtlas snRNAseq scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.00348926998980757	0.000533931440407591	Inf	1	-36.9757369827733	0
"BrainAgingSpatialAtlas snRNAseq scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.00601268210199049	0.000895264287038705	Inf	1	-34.3453451553845	0
"BrainAgingSpatialAtlas snRNAseq scvi / whole cortex scvi"	0.00399809302424712	0.000606087971338202	Inf	1	-36.4257697636271	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.72319199132025	0.186872634067168	Inf	1	5.01798366937099	3.35872403377513e-05
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	1.14582506825951	0.123412215362118	Inf	1	1.26385700504685	0.983430718739158
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.664943357461649	0.0722649700840057	Inf	1	-3.75468792059204	0.00949367870121154
