"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	1.50005808596914	0.0979008509402791	15.3222170344995	5.43322147690546e-53	2.89771812101625e-52	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"cutoff"	-1.61928983201461	0.135205623495106	-11.9764976496945	4.71839331465537e-33	1.50988586068972e-32	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"methodscvi"	1.70938451455421	0.142062993851189	12.0325812388889	2.39552282923153e-33	9.58209131692611e-33	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.948356144072281	0.11048451182786	-8.58361166088024	9.19399769848304e-18	1.83879953969661e-17	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"referenceBrainAgingSpatialAtlas snRNAseq"	-5.22023579611401	0.142525663240535	-36.626637458996	1.07770663676161e-293	1.72433061881858e-292	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.441456306651583	0.111976027586286	-3.94241799934729	8.06642332567322e-05	9.92790563159781e-05	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.546596314839356	0.110067160031587	-4.96602542195594	6.83390003978646e-07	1.09342400636583e-06	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"referencewhole cortex"	-0.972805523937216	0.10753861361414	-9.04610438281964	1.48159822960953e-19	3.38651023910751e-19	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"subsample_ref100"	-0.271145737131772	0.059351085327033	-4.56850511894973	4.91215074761148e-06	6.54953433014864e-06	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"subsample_ref50"	-0.623051652249803	0.0587088551943043	-10.6125668808859	2.6049262749674e-26	6.94647006657975e-26	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"cutoff:methodscvi"	-6.69785935865365	0.22874900846619	-29.2803864093847	1.84339888468702e-188	1.47471910774962e-187	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	0.968437095609015	0.175716268499783	5.51136843433602	3.56054525206881e-08	6.3298582259001e-08	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"methodscvi:referenceBrainAgingSpatialAtlas snRNAseq"	-0.955862483801061	0.197499595743051	-4.83981995104764	1.29956812050021e-06	1.89028090254577e-06	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.0765792366412694	0.164629844060182	-0.46516011163368	0.641816801298381	0.641816801298381	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.515617608300154	0.164074414347933	-3.1425838717714	0.00167463728429316	0.00191387118204933	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	0.318645019501135	0.161825628543732	1.96906400036026	0.0489457421582004	0.0522087916354138	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	2.10242723739536e-05	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	2983.1913867433	-5930.38277348659	-5839.49618634399
