"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.14605332996005	0.0551128156081375	Inf	1	2.83481705153599	0.16534582708693
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq seurat"	66.587160869836	3.58285870988119	Inf	1	78.0290270689304	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.850440870589615	0.040803674930916	Inf	1	-3.37645457717544	0.0354989264154405
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.915266865234353	0.0438601168617286	Inf	1	-1.84763215776874	0.79141221788299
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	1.13776192897535	0.0551159823428918	Inf	1	2.66425616801672	0.244264902953132
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.31476034243823	0.0718570482751041	Inf	1	5.00702382285831	3.55385111433515e-05
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.733056590818709	0.0392616210624287	Inf	1	-5.79797263837159	4.40434141935064e-07
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / BrainAgingSpatialAtlas snRNAseq scvi"	38.506428529635	2.16142291183934	Inf	1	65.0405984644507	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.00690439336643	0.0530213429511202	Inf	1	0.130667645086671	0.999999999998968
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.29718759385889	0.0681036950420582	Inf	1	4.95606452704946	4.61335713616284e-05
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	1.09846304704426	0.0578317181324662	Inf	1	1.7837760166308	0.827234915648213
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / BrainAgingSpatialAtlas snRNAseq seurat"	58.1012760306337	3.06382041334419	Inf	1	77.0339813438993	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.742060468180184	0.0355010764815184	Inf	1	-6.23572223551414	2.9611886054326e-08
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.798625021460612	0.0380726255536837	Inf	1	-4.71682257537	0.000151411454660466
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.992765257280832	0.04787758988336	Inf	1	-0.15056122589799	0.999999999994453
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.14720694758948	0.0618280247924086	Inf	1	2.54813596212841	0.309870350411513
