"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.547985948621936	0.0394706560858883	Inf	0.470089619331435	0.623600134177452
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.61746812091619	0.0368769983459193	Inf	0.543096648273277	0.686717032146838
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.638010090291554	0.0358494481070104	Inf	0.565251877433576	0.704947686972812
"Dissection Primary auditory cortexA1"	"seurat"	0.545610178589101	0.0393803302636433	Inf	0.467949651155322	0.621113232067278
"Dissection Primary somatosensory cortex S1"	"seurat"	0.707425472972644	0.0310879564063881	Inf	0.643026148014052	0.76446250470491
"Dissection Primary visual cortexV1"	"seurat"	0.639033477349983	0.0358377962387957	Inf	0.566273622153812	0.705926154741767
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.527135223855065	0.0397812645326671	Inf	0.449138274671633	0.603829766758146
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.602229342133885	0.037610127407679	Inf	0.526734716667203	0.673153890565755
"whole cortex"	"seurat"	0.71044026388073	0.0308397305743897	Inf	0.646501304314793	0.766982616606127
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.550297351690088	0.0394052056352434	Inf	0.472473592378871	0.625734670044361
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.612052366899217	0.0372466703661211	Inf	0.537056412285112	0.682090810729347
"Dissection Angular gyrus AnG"	"scvi"	0.504434885056025	0.0388260808095906	Inf	0.42881811941096	0.579849311954165
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.512507251261936	0.0388936297368201	Inf	0.43657552144428	0.587866078051058
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.355201597366135	0.033929619125428	Inf	0.291810628488592	0.424116319941707
"Dissection Primary auditory cortexA1"	"scvi"	0.48631114438563	0.0386932718698687	Inf	0.411359931851058	0.561883114713974
"Dissection Primary somatosensory cortex S1"	"scvi"	0.510392027112841	0.0391134928743431	Inf	0.43408523299627	0.586217586749953
"Dissection Primary visual cortexV1"	"scvi"	0.459858341195257	0.0382590695197089	Inf	0.386320763945993	0.535186356969473
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.663058653577535	0.0339070397217537	Inf	0.593750678565087	0.725998970597121
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.481578886141049	0.0389871367246642	Inf	0.406178319547348	0.55782785999548
"whole cortex"	"scvi"	0.594021162905211	0.0376772118923399	Inf	0.518592020686167	0.665260358621929
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.585746792871634	0.0377009383705761	Inf	0.510469507474309	0.657221414750646
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.580873904810253	0.0378633895589174	Inf	0.505385691920028	0.652757013398101
