"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.172053889976281	0.00910360475869314	Inf	0.154936648554234	0.19063561941225
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.172051085436918	0.00910349571861383	Inf	0.154934055479258	0.190632599800782
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.172052754807341	0.0091035606564351	Inf	0.154935598918549	0.190634397260394
"Dissection Primary auditory cortexA1"	"seurat"	0.17205211836719	0.00910353589920909	Inf	0.154935010489031	0.190633711986875
"Dissection Primary somatosensory cortex S1"	"seurat"	0.172057847658595	0.00910375876448084	Inf	0.154940307587008	0.190639880877345
"Dissection Primary visual cortexV1"	"seurat"	0.172053103589839	0.00910357422389418	Inf	0.154935921390248	0.190634772804558
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.703133836863012	0.0135908026938928	Inf	0.675825502685133	0.729063967132036
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.731623668781673	0.0127164412222426	Inf	0.705980381503259	0.755804045630555
"whole cortex"	"seurat"	0.399304200245336	0.0158440063553175	Inf	0.368692340588099	0.430723612174363
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.172055558364304	0.00910366971300214	Inf	0.154938190986658	0.190637415930176
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.172050019519995	0.0091034542547348	Inf	0.154933069971427	0.190631452096747
"Dissection Angular gyrus AnG"	"scvi"	0.179837868282577	0.00940446087963382	Inf	0.162136721521501	0.199012506715558
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.179840835397675	0.00940457337563104	Inf	0.162139469926853	0.199015695115286
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.179837426832646	0.00940444424103635	Inf	0.162136312433301	0.199012032551676
"Dissection Primary auditory cortexA1"	"scvi"	0.179843544767499	0.00940467602013536	Inf	0.162141979728704	0.199018606379372
"Dissection Primary somatosensory cortex S1"	"scvi"	0.179839096425594	0.00940450749425788	Inf	0.162137859045449	0.199013826559254
"Dissection Primary visual cortexV1"	"scvi"	0.179841937182723	0.00940461511686035	Inf	0.162140490555966	0.199016879002311
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.343061225526977	0.0147166969643622	Inf	0.31482276146912	0.372455724233494
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.662954570864221	0.0145004367331448	Inf	0.633972606839909	0.690761099090479
"whole cortex"	"scvi"	0.344925064852865	0.0148160798561665	Inf	0.316491880427768	0.374513021538764
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.179831750514864	0.0094042291892367	Inf	0.162131054232011	0.199005933241676
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.17983796380467	0.00940446458447554	Inf	0.162136809852367	0.199012609537819
