"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.158449884548039	0.0116868501913264	Inf	0.136863634785669	0.182720005438828
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.158454053587185	0.0116870702504995	Inf	0.136867379525186	0.182724609564498
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.158452933427804	0.0116870111581027	Inf	0.136866373309389	0.182723372578998
"Dissection Primary auditory cortexA1"	"seurat"	0.158452473256809	0.0116869868823983	Inf	0.136865959947462	0.182722864414737
"Dissection Primary somatosensory cortex S1"	"seurat"	0.158455276647215	0.0116871347710954	Inf	0.136868478174783	0.182725960182184
"Dissection Primary visual cortexV1"	"seurat"	0.158455233102776	0.0116871324739807	Inf	0.136868439059705	0.182725912096334
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.158454401591331	0.0116870886089274	Inf	0.136867692130098	0.182724993863386
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.350096714211883	0.0205401527941983	Inf	0.310978301302867	0.391341062465801
"whole cortex"	"seurat"	0.246657914294201	0.0165402326466905	Inf	0.215687042858734	0.280485555153242
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.158453274634651	0.0116870291579955	Inf	0.136866679808351	0.182723749371775
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.158454135774941	0.0116870745861909	Inf	0.136867453352741	0.182724700323947
"Dissection Angular gyrus AnG"	"scvi"	0.161670101920532	0.0118234690210787	Inf	0.139814076910672	0.18620312427193
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.161672630903233	0.0118236008828272	Inf	0.139816351324602	0.186205913601845
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.161673158248762	0.0118236283435874	Inf	0.139816825648384	0.186206495158134
"Dissection Primary auditory cortexA1"	"scvi"	0.161673126853874	0.0118236267087449	Inf	0.139816797410081	0.186206460535875
"Dissection Primary somatosensory cortex S1"	"scvi"	0.161673431598346	0.0118236425778605	Inf	0.139817071514166	0.186206796607838
"Dissection Primary visual cortexV1"	"scvi"	0.161672518510751	0.0118235950301456	Inf	0.139816250232585	0.186205789655482
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.161671085808838	0.0118235204240587	Inf	0.13981496158144	0.186204209672348
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.372262386076436	0.0210521277034906	Inf	0.332013293124631	0.414364058876016
"whole cortex"	"scvi"	0.36949382339782	0.0209846516721657	Inf	0.329392697299956	0.411481384065862
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.161674365970657	0.0118236912338392	Inf	0.139817911940578	0.18620782703272
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.161674108973549	0.0118236778511268	Inf	0.139817680783071	0.186207543616581
