"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Angular gyrus AnG seurat / Dissection Anterior cingulate cortex ACC seurat"	0.999968735417376	0.0766921805222015	Inf	1	-0.00040765686500489	1
"Dissection Angular gyrus AnG seurat / Dissection Dorsolateral prefrontal cortex DFC seurat"	0.999977135588358	0.0766928984763825	Inf	1	-0.000298126041703639	1
"Dissection Angular gyrus AnG seurat / Dissection Primary auditory cortexA1 seurat"	0.999980586484416	0.0766931934214374	Inf	1	-0.000253129727345533	1
"Dissection Angular gyrus AnG seurat / Dissection Primary somatosensory cortex S1 seurat"	0.999959563721261	0.0766913966282392	Inf	1	-0.000527248986969227	1
"Dissection Angular gyrus AnG seurat / Dissection Primary visual cortexV1 seurat"	0.999959890257479	0.0766914245368688	Inf	1	-0.000522991173478778	1
"Dissection Angular gyrus AnG seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	0.999966125728714	0.0766919574750391	Inf	1	-0.000441685134418681	1
"Dissection Angular gyrus AnG seurat / (Single-nucleus transcriptome data from the dlPFC seurat)"	0.349520490437143	0.028181240246547	Inf	1	-13.0375214701102	0
"Dissection Angular gyrus AnG seurat / whole cortex seurat"	0.575054648492828	0.0452796141676638	Inf	1	-7.02682892477092	4.87818452299393e-10
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.999974576836463	0.0766926797822693	Inf	1	-0.000331489790654865	1
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.999968119089046	0.0766921278452963	Inf	1	-0.000415693287536135	1
"Dissection Angular gyrus AnG seurat / Dissection Angular gyrus AnG scvi"	0.976331240727504	0.0771715207670551	Inf	1	-0.30304466613743	1
"Dissection Angular gyrus AnG seurat / Dissection Anterior cingulate cortex ACC scvi"	0.976313023109805	0.0771699300206022	Inf	1	-0.303281327512217	1
"Dissection Angular gyrus AnG seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.976309224429167	0.0771695982917865	Inf	1	-0.303330676199088	1
"Dissection Angular gyrus AnG seurat / Dissection Primary auditory cortexA1 scvi"	0.976309450578401	0.0771696180407986	Inf	1	-0.303327738286306	1
"Dissection Angular gyrus AnG seurat / Dissection Primary somatosensory cortex S1 scvi"	0.976307255392597	0.0771694263411	Inf	1	-0.303356256058148	1
"Dissection Angular gyrus AnG seurat / Dissection Primary visual cortexV1 scvi"	0.976313832720981	0.0771700007218582	Inf	1	-0.30327080987769	1
"Dissection Angular gyrus AnG seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	0.97632415318503	0.0771709019825887	Inf	1	-0.303136737959997	1
"Dissection Angular gyrus AnG seurat / (Single-nucleus transcriptome data from the dlPFC scvi)"	0.317497959679753	0.0264633412424963	Inf	1	-13.7647128500724	0
"Dissection Angular gyrus AnG seurat / whole cortex scvi"	0.321287704461642	0.0267682678792998	Inf	1	-13.627924487737	0
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.976300524818956	0.0771688385787545	Inf	1	-0.30344369376899	1
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.976302376041102	0.077169000240763	Inf	1	-0.30341964424168	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC seurat"	1.00000840043362	0.0766950219835298	Inf	1	0.00010953082330989	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 seurat"	1.00001185143757	0.0766953169369913	Inf	1	0.000154527137669713	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.999990828017127	0.0766935200925721	Inf	1	-0.000119592121980951	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 seurat"	0.999991154563555	0.0766935480019989	Inf	1	-0.000115334308489767	1
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	0.999997390229745	0.0766940809553574	Inf	1	-3.40282694177833e-05	1
"Dissection Anterior cingulate cortex ACC seurat / (Single-nucleus transcriptome data from the dlPFC seurat)"	0.349531418391053	0.0281820325322551	Inf	1	-13.0371747890463	0
"Dissection Anterior cingulate cortex ACC seurat / whole cortex seurat"	0.575072627898518	0.0452808773272516	Inf	1	-7.02645552511353	4.89123630487143e-10
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.00000584160172	0.0766948032831832	Inf	1	7.61670743566975e-05	1
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.999999383652401	0.076694251330476	Inf	1	-8.03642253212535e-06	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Angular gyrus AnG scvi"	0.976361766270616	0.0771736746008059	Inf	1	-0.302650133431245	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.976343548083334	0.0771720838516129	Inf	1	-0.302886794663847	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.976339749283927	0.0771717520919186	Inf	1	-0.302936143439843	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi"	0.976339975440233	0.0771717718414942	Inf	1	-0.302933205526758	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.976337780185795	0.0771715801363158	Inf	1	-0.302961723301576	1
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi"	0.976344357719822	0.0771721545335063	Inf	1	-0.30287627711215	1
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	0.976354678506546	0.0771730558200133	Inf	1	-0.302742205180422	1
"Dissection Anterior cingulate cortex ACC seurat / (Single-nucleus transcriptome data from the dlPFC scvi)"	0.317507886431302	0.0264640915349613	Inf	1	-13.7643778427305	0
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi"	0.321297749701684	0.0267690267182258	Inf	1	-13.6275889788086	0
