"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	1.56189966185597	0.865895434676081	1.80379708600757	0.0712631228429491	0.0814435689633704	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"cutoff"	-3.1149374072053	0.0833980590096878	-37.3502386529578	2.51291503502186e-305	4.02066405603497e-304	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"methodscvi"	0.0930195425903175	0.0646809751916032	1.43812832621598	0.150397646819675	0.150397646819675	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.25930055422972	0.0586140765092758	-4.42386146250526	9.69522044076169e-06	1.93904408815234e-05	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"referenceBrainAgingSpatialAtlas snRNAseq"	-0.727353683210133	0.0598391042035225	-12.1551566135797	5.38584789070428e-34	2.15433915628171e-33	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.215846299885432	0.0583871067212662	-3.69681445110577	0.000218321790868005	0.000388127628209786	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.167770198299074	0.0589610262011311	-2.84544230500275	0.00443497928758315	0.00645087896375731	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"referencewhole cortex"	-0.878451041414687	0.0611070403668836	-14.37561099573	7.36174838144147e-47	3.92626580343545e-46	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"subsample_ref100"	-0.0464602627235546	0.0299003381291811	-1.55383736875577	0.120223214382122	0.12823809534093	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"subsample_ref50"	-0.0721058307461985	0.0299110187228314	-2.41067786471477	0.015922905266849	0.0212305403557987	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"cutoff:methodscvi"	-3.0837560316485	0.112908905173859	-27.3118938395522	3.06403581297634e-164	2.45122865038107e-163	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.24097396943561	0.0832903698970145	-2.89317924429398	0.00381363591305685	0.00610181746089096	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"methodscvi:referenceBrainAgingSpatialAtlas snRNAseq"	-0.901940443464741	0.0877638605363365	-10.2769002862097	8.95617706161751e-25	2.8659766597176e-24	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.393904221716542	0.0822549002270697	-4.78882377377086	1.67761721121827e-06	4.47364589658206e-06	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.385187915466695	0.0824314794630137	-4.67282545425532	2.97084229669339e-06	6.79049667815632e-06	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	0.196131834310093	0.0841438097162658	2.33091222006054	0.0197579887866044	0.0243175246604362	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	1.49679534484491	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"subclass"	51793.4344353334	-103550.868870667	-103422.835806199
