"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.919458352024557	0.0261651843290185	Inf	0.851005737023543	0.958013333638323
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.913008862769426	0.0280634026173236	Inf	0.840024398563155	0.954499728504832
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.797870756191119	0.0569800990273275	Inf	0.663862679671722	0.887506766225388
"Dissection Primary auditory cortexA1"	"seurat"	0.924804393320798	0.024573517198964	Inf	0.860194273751953	0.960912266259027
"Dissection Primary somatosensory cortex S1"	"seurat"	0.907548156221106	0.0296461912046482	Inf	0.830832611136734	0.951504702941732
"Dissection Primary visual cortexV1"	"seurat"	0.915700695843075	0.0272738846190568	Inf	0.84459459075962	0.955968194019083
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.920448050886266	0.0258730939883334	Inf	0.85269641690346	0.958552337541876
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.912252009434619	0.0282835412457084	Inf	0.838746550470964	0.954085109444248
"whole cortex"	"seurat"	0.849024735685262	0.0452863082752912	Inf	0.73779156190459	0.91829646563368
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.911636940079506	0.0284596704989139	Inf	0.83771756814299	0.953745267270671
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.91697291787118	0.0268998500200288	Inf	0.846759494262123	0.9566617432984
"Dissection Angular gyrus AnG"	"scvi"	0.952140362850023	0.0161032952063646	Inf	0.908696667007161	0.975470797565992
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.953998207541888	0.0155083802269516	Inf	0.912085253580761	0.97644538263737
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.93951549412164	0.0200774425851761	Inf	0.885997648560595	0.968794523688369
"Dissection Primary auditory cortexA1"	"scvi"	0.948642443059389	0.0172170937549041	Inf	0.902348015815135	0.973631157347314
"Dissection Primary somatosensory cortex S1"	"scvi"	0.957927396636915	0.0142429692937247	Inf	0.91928863328354	0.978501300968396
"Dissection Primary visual cortexV1"	"scvi"	0.95081932374785	0.0165225536152895	Inf	0.90630257937551	0.974774332955439
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.833665925559733	0.049000219254927	Inf	0.714889238837865	0.90924236637848
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.946760824433374	0.0178096984604578	Inf	0.898960795325606	0.97263577470941
"whole cortex"	"scvi"	0.936705674499066	0.0209464424121254	Inf	0.881019508114791	0.967296616766615
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.943451960453363	0.0188512033149943	Inf	0.893014260587743	0.970886365373837
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.951578546663549	0.0162817685844693	Inf	0.907677699412336	0.975174737717902
