"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.00000046781167	0.101162007442061	Inf	1	4.62438213127644e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.999999682605982	0.101161907512249	Inf	1	-3.13748500197099e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999998309429613	0.101161732754019	Inf	1	-1.6711546076377e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	0.999999259666836	0.101161853686619	Inf	1	-7.31830095321553e-06	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.957366977539126	0.106770033509674	Inf	1	-0.390662402716443	0.999996614050795
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.957364843460614	0.106769744953418	Inf	1	-0.390682575337696	0.99999661252449
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.957361774293791	0.106769329960961	Inf	1	-0.390711587099847	0.999996610328338
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.957362949754004	0.106769488898879	Inf	1	-0.390700475869352	0.999996611169591
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	0.713549514305334	0.0810190651988444	Inf	1	-2.97245371671373	0.0867391612112061
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.999999214794679	0.101161872399217	Inf	1	-7.76186713324702e-06	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999997841618952	0.101161697641045	Inf	1	-2.13359282076487e-05	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	0.999998791855731	0.101161818573593	Inf	1	-1.19426830844908e-05	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.957366529671891	0.106769994165421	Inf	1	-0.390666558608306	0.9999966137364
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.957364395594377	0.106769705609267	Inf	1	-0.390686731229553	0.999996612209971
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.95736132642899	0.106769290616989	Inf	1	-0.390715742991589	0.999996610013639
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.957362501888653	0.106769449554832	Inf	1	-0.390704631761161	0.999996610854961
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.7135491804987	0.0810190350568731	Inf	1	-2.97245755212451	0.0867382481266888
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.999998626823195	0.101161756576968	Inf	1	-1.35740610744094e-05	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	0.999999577060719	0.101161877509597	Inf	1	-4.18081595124602e-06	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.957367281401774	0.106770060203405	Inf	1	-0.390659583086157	0.999996614264086
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.957365147322585	0.106769771647064	Inf	1	-0.390679755707467	0.999996612737866
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.957362078154787	0.106769356654489	Inf	1	-0.390708767469691	0.999996610541835
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.957363253615374	0.106769515592448	Inf	1	-0.390697656239184	0.999996611383042
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.713549740781753	0.0810190856493133	Inf	1	-2.97245111451261	0.0867397807136912
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	1.00000095023883	0.101161980577774	Inf	1	9.39324512316357e-06	1
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.957368596038124	0.106770175691634	Inf	1	-0.390647384197112	0.999996615186736
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.957366461956004	0.106769887134951	Inf	1	-0.390667556818582	0.999996613660881
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.957363392783992	0.106769472141892	Inf	1	-0.390696568581005	0.999996611465376
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.957364568246193	0.106769631080016	Inf	1	-0.3906854573505	0.999996612306381
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.713550720613052	0.0810191741261419	Inf	1	-2.97243985632715	0.0867424609758094
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.957367686310174	0.106770095773817	Inf	1	-0.390655825823558	0.999996614548286
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.957365552230082	0.106769807217373	Inf	1	-0.390675998444911	0.999996613022178
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.957362483060987	0.106769392224652	Inf	1	-0.390705010207185	0.999996610826309
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.957363658522071	0.106769551162663	Inf	1	-0.390693898976674	0.999996611667454
"whole cortex seurat / whole cortex scvi"	0.713550042570095	0.0810191129001745	Inf	1	-2.97244764698825	0.0867406062280646
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.999997770887693	0.101160864866421	Inf	1	-2.20352981908247e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.999994565046156	0.101160456874098	Inf	1	-5.37259245658075e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999995792851418	0.101160613131016	Inf	1	-4.15887132481466e-05	1
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	0.745324970513904	0.0754535278528888	Inf	1	-2.90347008175543	0.10445740390565
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.999996794151316	0.101160624183302	Inf	1	-3.16906263750631e-05	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.999998021959316	0.101160780440515	Inf	1	-1.95534150573574e-05	1
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.745326631930672	0.0754536527312429	Inf	1	-2.9034497295171	0.104463025000353
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.00000122781194	0.101161021061176	Inf	1	1.21372113177246e-05	1
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	0.745329021342733	0.0754538323283982	Inf	1	-2.90342045942255	0.104471109540818
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.745328106219988	0.0754537635443484	Inf	1	-2.90343166959382	0.1044680131794
