"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.38526641734801	0.0585652526704578	Inf	1	7.70846001601687	6.32272012524027e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.26329984068713	0.0528616251605333	Inf	1	5.58566932644539	1.04010599755178e-06
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.32624950140805	0.0548978516251075	Inf	1	6.82127284237738	4.05931843694418e-10
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	4.34011314024702	0.184225243557591	Inf	1	34.5818725228279	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.49944226532201	0.0733821574468963	Inf	1	8.27740571234204	1.15463194561016e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	3.16943314830289	0.150225103533412	Inf	1	24.3375324888652	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	2.37080622936156	0.109567596079927	Inf	1	18.6784352364657	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.7100318055022	0.0795462612816128	Inf	1	11.5335720125296	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	3.52634048894803	0.165371661146555	Inf	1	26.8734564714223	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.911954426142538	0.0370358087869395	Inf	1	-2.2694392510003	0.409124952003749
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.957396703478203	0.0383851579661455	Inf	1	-1.08590425965201	0.986151820656095
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	3.1330530256814	0.127916227826028	Inf	1	27.9712080499284	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.08242158081951	0.0520497537596844	Inf	1	1.64705073987973	0.8248397779277
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	2.28795927527828	0.10572229667574	Inf	1	17.911576464307	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.71144423893585	0.0771189541897505	Inf	1	11.924738172494	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.23444254772012	0.0561534671888432	Inf	1	4.63012655533589	0.000157874428973415
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	2.54560454565769	0.116163784170034	Inf	1	20.4756746117842	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.04982954853115	0.0416182672085325	Inf	1	1.22664689843894	0.968278909938596
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	3.43553683810041	0.139064051456411	Inf	1	30.4898889586181	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.18692508067319	0.0567392666832611	Inf	1	3.5847943024881	0.0124822368077817
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	2.50885264624032	0.115362960375585	Inf	1	20.0038792478644	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.87667737539809	0.0841213491615181	Inf	1	14.0436855371118	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.3536230674834	0.0611661131213937	Inf	1	6.70071062118067	9.32792065810872e-10
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	2.7913725430615	0.126823907470891	Inf	1	22.593825378892	0
