"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.90449185476741	0.0405863375762331	Inf	0.790397732574601	0.959650843479385
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.872391274807112	0.052286875504992	Inf	0.731395761790289	0.944946502577851
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.882304301949238	0.0487713579234671	Inf	0.749117850848552	0.949547635365164
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.877160001079465	0.0506011758080557	Inf	0.73988639782747	0.947161787475082
"whole cortex"	"seurat"	0.685736437761084	0.101181112021542	Inf	0.465064908626064	0.845598868098187
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.863311215338165	0.0554492571084659	Inf	0.715470337845185	0.94070108738736
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.749248634457572	0.0882252071441836	Inf	0.543445120767291	0.882362821499623
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.799781882984715	0.0751844360683003	Inf	0.614126584769635	0.909304450415198
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.847050147833876	0.0608350277380817	Inf	0.688114628512549	0.932891605583174
"whole cortex"	"scvi"	0.728673155127028	0.0928281284982023	Inf	0.516908277385994	0.87081041731717
