"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	4.45526158944419	0.293171456099675	15.1967781881516	3.71445587893665e-52	1.30005955762783e-51	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"cutoff"	-4.38815691490345	0.0607700174940975	-72.2092422522284	0	0	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"methodscvi"	0.140680511728646	0.0572005738644154	2.45942483133309	0.0139159835836431	0.0139159835836431	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.649917435082979	0.0460563213307791	-14.1113622691494	3.23272258039595e-45	9.05162322510867e-45	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.359002540393719	0.0468360242970506	-7.66509424704364	1.78699931404461e-14	1.92446079974035e-14	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.362393178987935	0.0470656774196075	-7.69973362450665	1.36350166431378e-14	1.59075194169941e-14	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"referencewhole cortex"	-1.663448057717	0.0454533556103657	-36.5968152489416	3.21391954822063e-293	1.49982912250296e-292	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"subsample_ref100"	-0.320422451691344	0.0242012481749186	-13.2399142959668	5.1607685177537e-40	1.2041793208092e-39	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"subsample_ref50"	-0.268069937811969	0.0242421879330959	-11.0579927254006	2.00535082247825e-28	4.01070164495651e-28	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"cutoff:methodscvi"	-5.20805990414292	0.0856664834566667	-60.7946036068745	0	0	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	0.515669577151928	0.0661938253348542	7.79029727536239	6.68517200584713e-15	8.50840073471453e-15	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.66694288509434	0.0653738843703481	-10.2019773112464	1.94276334999353e-24	3.02207632221216e-24	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.720294287476561	0.065331677680133	-11.0251919597589	2.88901470889206e-28	5.05577574056111e-28	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	0.618661977921969	0.0635338482793846	9.73751779053987	2.08587056963782e-22	2.92021879749295e-22	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.707240625980596	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21185.6500500804	-42339.3001001609	-42227.1881089935
